gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
SLC9A3R2	1.2842613099872042e-14	-2.1982838975976744	1	1	4.2607937481445475e-10	0
PLCXD3	9.850872949614016e-8	2.1944238444990916	1	1	0.003268224118493442	0
HS3ST2	1.518102088957779e-20	2.1934593656014476	1	1	5.036607300535224e-16	0
HLA-DRA	1.6962755516946598e-11	-2.1613453799763955	1	1	5.627733397857373e-7	0
MT-ND1	9.206095536283754e-14	-2.144581289482181	1	1	3.0543063160728613e-9	0
MYOF	7.717490984827712e-12	2.1408269773690347	1	1	2.56043198403629e-7	0
MSI2	4.85584560503497e-28	-2.137696213023875	1	1	1.611023896382452e-23	0
MGST1	1.2464483591196234e-16	-2.1228005903543705	1	1	4.1353417210511745e-12	0
HSPE1	1.4679122732646144e-7	-2.121534829392111	0.75	1	0.004870092549010011	-0.25
CASKIN2	3.072408761623405e-14	-2.1192557528405107	1	1	1.019333054843797e-9	0
GAS6	6.502081014447065e-10	-2.1175312503296446	1	1	2.1571954181631027e-5	0
ARHGAP15	7.795391325540266e-12	2.1158552509973947	1	1	2.5862769800744944e-7	0
GATA6	1.544485732071839e-15	-2.1119838175294716	1	1	5.12414031329474e-11	0
RGN	1.5162396992906996e-17	-2.108278634911887	0.75	1	5.030428450336754e-13	-0.25
KCNMB4	4.643070312306446e-16	-2.1079746422057957	1	1	1.5404314375139096e-11	0
HLA-DRB1	8.721202819271657e-10	-2.104225880530608	1	1	2.8934334593497576e-05	0
MT-CO2	1.524922216727173e-8	-2.099471754040806	1	1	5.059234438435742e-4	0
MYO5C	9.916813370363956e-14	2.092355283396941	1	1	3.2901011718856497e-9	0
CNTNAP2	4.8119264507112816e-14	2.092206843023189	1	1	1.596452838552482e-9	0
SCNN1B	5.769627312793328e-26	2.0863967283546145	1	1	1.9141892535654423e-21	0
EDNRB	7.699411105793167e-17	-2.0851707024900232	1	1	2.5544336225689987e-12	0
RPL23	3.844417587647805e-9	-2.074115866791409	1	1	1.2754624230539122e-4	0
RBFOX1	7.191351658887945e-9	2.073860986257894	1	1	2.3858747398692535e-4	0
HYAL2	2.9491891636987132e-8	-2.070994449250753	1	1	9.78452488840322e-4	0
DCN	1.3468831141615623e-21	-2.068516749593417	1	1	4.4685541078538155e-17	0
SEMA3B	1.1168078812222061e-15	-2.0643159636542925	1	1	3.7052335075309135e-11	0
RPL11	1.4305529356647796e-7	-2.0544634867601443	1	1	0.0047461454746550395	0
CELF2	3.337353240107317e-7	2.0424624154124533	1	1	0.011072336844704045	0
HLA-DPA1	9.656725404683172e-15	-2.0329114058410216	1	1	3.203811787511736e-10	0
MYRIP	2.685043429931e-8	2.029615360660053	1	1	8.908168587482079e-4	0
GPR182	1.8859903861700567e-12	-2.023742025651904	1	1	6.257150304196397e-8	0
FHL1	1.39026615184026e-7	2.0099364208189465	1	1	0.004612486011960431	0
ALAS1	2.708719549519241e-31	-2.0000710852536256	1	1	8.986718849439986e-27	0
PPARG	4.3267944761106354e-14	1.9942000712365646	1	1	1.4355006033392256e-9	0
IRX3	1.0984106715764285e-13	-1.9934992585655311	1	1	3.6441970850891167e-9	0
DLK1	1.1188005234932307e-12	-1.9834922381666364	0.5	1	3.7118444967934914e-8	-0.5
EHD3	3.21201084986072e-7	-1.9826232586440011	1	1	0.01065648839658291	0
CRTAC1	9.846258043150763e-25	1.9819125380971963	1	1	3.2666930309761284e-20	0
LNX1	5.31167580978087e-8	-1.9787868074656554	1	1	0.0017622546834109992	0
RPL15	1.606808574605318e-9	-1.9754438612889542	1	1	5.3309088079680635e-5	0
FADS2	5.714852771766652e-30	-1.97503180937471	1	1	1.8960167040890222e-25	0
DOCK8	1.082540564387968e-17	1.9721970285773258	1	1	3.5915448304699616e-13	0
DHRS3	2.6151095815291875e-11	-1.965967881924384	1	1	8.676149058639386e-7	0
UBB	2.0665459524866733e-13	-1.9589869271222313	1	1	6.856179506565036e-9	0
RFX2	3.953305382836226e-7	1.9585527475766284	1	1	0.013115881268635747	0
SEL1L3	9.712796354470406e-18	1.9531779621266943	1	1	3.2224144465226464e-13	0
IGLC2	2.954055995962874e-18	1.9500713543229593	1	1	9.800671577806027e-14	0
SNTB1	1.5143469098781892e-15	-1.9424581395638925	1	1	5.024148742902869e-11	0
SORBS2	5.486020510409972e-19	-1.9370829902061668	1	1	1.8200970247387164e-14	0
CABLES1	6.853147432288589e-12	1.9348095177852418	1	1	2.2736687236103852e-7	0
SOAT1	1.7765652230951636e-24	-1.9334644449202998	1	1	5.894110440662825e-20	0
CD247	1.7941269591961895e-28	1.9316365701818397	1	1	5.952375012525198e-24	0
IQSEC3	1.5620212138228921e-10	1.922559934781122	1	1	5.1823177811002094e-6	0
ABLIM3	2.787468613840931e-20	1.9212690911709447	1	1	9.247984620140057e-16	0
HPSE2	8.00253181015439e-15	1.9204579646905262	1	1	2.654999978654922e-10	0
ADAMTSL2	2.3616335832360814e-18	-1.907228673108266	1	1	7.835191739102347e-14	0
AC110296.1	3.122924659402274e-10	-1.901279112293556	1	1	1.0360927142498924e-5	0
HDHD3	1.0457322825824519e-15	-1.8935726530433998	1	1	3.4694259939238e-11	0
AGMO	2.3837635506410905e-21	1.8789932562165559	1	1	7.908612331961946e-17	0
FDXR	8.214174482193478e-15	-1.8781670181304722	0.75	1	2.7252166679573304e-10	-0.25
TNFAIP8	6.223414529176199e-24	1.873583897412069	1	1	2.0647422383447876e-19	0
CD34	3.5386453250322666e-8	-1.8691115256253554	1	1	0.001174016359485955	0
CRHBP	4.988324733592549e-12	-1.8683083099882896	1	1	1.654976496864e-7	0
NRXN3	2.2709167243070082e-11	1.8683063709401293	1	1	7.534220416233361e-7	0
RHOH	3.209758308533365e-18	1.86768276884699	1	1	1.0649015140221146e-13	0
IKZF1	1.4402403033607792e-17	1.8656445911607134	1	1	4.778285254460057e-13	0
ITGA8	3.7287710799591513e-16	-1.8649317497247686	1	1	1.2370943811980476e-11	0
IGHM	1.2627290431406065e-21	1.864338953756922	1	1	4.1893561464275904e-17	0
AC098864.1	6.067134165259573e-10	-1.8558041039332025	1	1	2.0128931020081685e-5	0
DGKG	6.830686017812147e-8	-1.855037998774177	1	1	0.002266216700129536	0
CD9	9.852897647255734e-10	-1.85225390389989	1	1	3.268895852430035e-5	0
LYST	9.271875356671502e-10	1.8518937040565957	1	1	3.076130087082904e-5	0
MYO5A	1.3044411502961532e-12	1.850489010240912	1	1	4.327744404337547e-8	0
CTNNAL1	5.680041451450311e-22	-1.8372647649306029	1	1	1.8844673523476697e-17	0
BACH2	1.287272679126316e-16	1.835721098564714	1	1	4.270784567537378e-12	0
SCD5	1.4603110304290867e-12	-1.8350586891679448	1	1	4.844873905654581e-8	0
RYR3	4.3338969784433965e-7	-1.8218401505218307	1	1	0.014378570005381657	0
B2M	8.620086521947977e-7	-1.8216351642715574	1	1	0.028598861053866803	0
MAGI1	8.058194971009107e-13	1.8198224201919504	1	1	2.6734673455316915e-8	0
KCNK3	2.8848706471796715e-12	-1.8183782934072001	0.75	1	9.571135346147996e-8	-0.25
HLA-DPB1	5.498100989674264e-11	-1.8168684514976974	1	1	1.8241049653442305e-6	0
AL136985.3	8.511918784289851e-28	1.816468204919529	1	0.75	2.823999295063844e-23	0.25
PBX1	3.1229354835603864e-11	-1.8161441827002052	1	1	1.0360963053808294e-6	0
RBP1	9.91377581489146e-13	-1.8123709868894147	0.5	1	3.28909340210654e-8	-0.5
RIPOR2	2.1917684452134796e-15	1.8114082754416603	1	1	7.271630170684761e-11	0
LRRC32	6.907281712868774e-9	-1.8069497268018924	1	1	2.291628853878473e-4	0
CARD11	1.2436614059946495e-9	1.8025355318229024	1	1	4.126095446668449e-5	0
LINC00639	3.5413824625467793e-33	1.800893782544685	1	1	1.174924459599145e-28	0
GSTA4	1.065974868070224e-22	-1.799463896358295	1	1	3.536584819796583e-18	0
SV2B	6.547957803328637e-20	1.7858563311505233	1	1	2.172415960410342e-15	0
TSPAN5	6.397908709120802e-7	1.7841073668170346	1	1	0.021226341724250086	0
PTPRT	4.2709697388057134e-11	1.7830939210259626	1	1	1.4169796302435715e-6	0
STK17B	1.54410093025328e-16	1.7818974671111927	1	1	5.122863656301307e-12	0
HLA-C	1.4101499663467281e-6	-1.781529939077732	1	1	0.0467845454334854	0
IFITM10	1.1989364917271237e-13	-1.776409804952678	1	1	3.977711598603078e-9	0
AQP1	2.1571862668002095e-15	-1.7750171177670215	1	1	7.156896877363055e-11	0
PTPRD	4.3643243779102176e-11	1.7672970761455424	1	1	1.447951898859273e-6	0
F8	9.572714381320924e-8	-1.765858211036497	1	1	0.003175939450290843	0
ZNF503	7.412578048519084e-16	-1.7570014588089513	1	1	2.4592710191571763e-11	0
KCNQ1	4.3117368013997314e-37	-1.7552853566618623	1	1	1.430504918600389e-32	0
MEIS1	1.9894878579596466e-14	-1.7503884473756606	1	1	6.60052386635272e-10	0
TIAM1	4.5013266380015844e-24	1.742080689860863	1	1	1.4934051386897856e-19	0
IL7R	1.2688670111869674e-6	1.741698692748665	1	1	0.04209720083015002	0
IKZF3	1.525286869325154e-23	1.7404203094382136	1	1	5.060444246360063e-19	0
DDR2	2.058556298000582e-18	-1.7401785659975637	1	1	6.829672229876531e-14	0
SULT2A1	9.387569908386704e-12	-1.735763665503867	0.75	1	3.1145140685054566e-7	-0.25
SEMA4C	2.3647222888072173e-9	-1.733222034628843	1	1	7.845439137575704e-5	0
BMP6	3.6232065204855026e-9	1.7273844001959633	1	1	1.2020712273014752e-4	0
NDUFB4	2.1131081600130963e-11	-1.7259491256729322	1	1	7.01065894247545e-7	0
PEG10	6.373355791877443e-13	-1.7233427874986311	0.5	1	2.1144882510711793e-8	-0.5
SLC38A1	3.3713444005365657e-26	1.7221898654196486	1	1	1.1185109317660164e-21	0
STK32B	1.4980860367038813e-14	1.7093972108752116	1	1	4.970200043972466e-10	0
CHCHD2	3.2247222927211394e-8	-1.7093247738420203	1	1	0.0010698661150560925	0
FCRL1	7.852267470542306e-21	1.70866561091901	1	0.75	2.6051467787018206e-16	0.25
RARG	8.964284544668709e-11	-1.7081907870934379	1	1	2.9740806833847376e-6	0
TP53I11	1.695775389703181e-10	-1.7018765814474657	1	1	5.6260740104182434e-6	0
MARK4	8.823213444948342e-21	-1.7011942015418562	1	1	2.9272775246305117e-16	0
AL157871.4	3.147079665241482e-14	-1.6949543709570807	1	1	1.0441066205371666e-9	0
C9orf84	5.581388103581931e-14	-1.6944644982933346	1	1	1.8517371311253773e-9	0
EPHB1	1.6857423326991532e-14	1.6934187316797034	1	1	5.59278733719598e-10	0
BANK1	2.9159563688263033e-13	1.6922003686804035	1	1	9.674268444855026e-9	0
DLGAP2	1.44283699187332e-11	1.686918275044666	1	1	4.786900287938113e-7	0
LCP2	6.60722832056957e-10	1.686492943034873	1	1	2.1920801399153663e-5	0
MAP3K15	1.3399779163375091e-9	-1.684868988698283	1	1	4.445644733032954e-5	0
LMO2	4.7574178571543644e-8	-1.6815901892871878	1	1	0.0015783685224681034	0
SCN9A	1.4987361681922346e-16	1.6802939608191807	1	1	4.972356985211377e-12	0
APBB1IP	2.3092197721354936e-8	1.6750810245068881	1	1	7.661298438013927e-4	0
TOX2	1.6548938616946414e-13	-1.6739239387729685	1	1	5.490441364944311e-9	0
BORCS7-ASMT	7.696513030523735e-16	-1.670788441052456	1	1	2.5534721281368596e-11	0
PDE3B	2.1231315432566833e-8	1.668625217376645	1	1	7.043913521062698e-4	0
CTNNA3	1.3351103586602845e-8	1.6631505317710806	1	1	4.429495636927226e-4	0
A2M	1.915806996109469e-9	-1.645692786366875	1	1	6.356072870992386e-5	0
PTPRB	2.4758465565322367e-8	-1.641698760013687	1	1	8.214116120607002e-4	0
TMEM204	3.4057674709245166e-8	-1.638712622096995	1	1	0.001129931473828627	0
HLA-F	6.927147654379038e-16	-1.6369313591546748	1	1	2.2982197772933335e-11	0
EXOC3L2	1.5158275080868184e-12	-1.63620868072657	1	1	5.029060923579637e-8	0
PCDH12	1.0366163557136355e-7	-1.6266897601098	1	1	0.0034391820833511283	0
EEF1A1	3.2436295584780835e-7	-1.6230302409556256	1	1	0.010761389786162737	0
NNMT	1.3021294815284196e-7	1.6187407608235742	1	1	0.0043200749808668375	0
TMEM132B	1.6538677815687938e-19	1.6185916599271688	1	1	5.487037138910787e-15	0
SYTL3	7.874162888221547e-8	1.6130311224192313	1	1	0.002612411021425263	0
AL138828.1	1.721237777740266e-8	-1.6107059012617895	1	1	5.71055057520888e-4	0
SKAP1	7.606066380891435e-9	1.6090582302777487	1	1	2.5234646431883514e-4	0
FAM129A	1.065966598972825e-6	1.6074434950245595	1	1	0.03536557385412142	0
YWHAB	5.4953468746171466e-8	-1.6070004064838257	1	1	0.0018231912325917306	0
AC016205.1	5.930440055057343e-20	1.6058968594417427	1	1	1.9675420970663746e-15	0
TM7SF2	3.797520506234214e-11	-1.6036583946456149	0.75	1	1.2599033783533252e-6	-0.25
SEMA6A	3.4494623939446396e-12	-1.5994103240854016	1	1	1.144428138439013e-7	0
AL138689.2	6.666687160936584e-12	-1.592427543424701	1	1	2.2118067993839305e-7	0
SEMA3D	1.8768574245862328e-9	-1.5916349356769166	1	1	6.226849877549745e-5	0
ITK	1.2954907322397855e-18	1.5909196089394564	1	1	4.2980496023519367e-14	0
RGS6	1.0581329697506794e-11	1.5908652163373176	1	1	3.510567753741829e-7	0
HLA-DQA1	5.846469156898916e-10	-1.5887244976402701	1	1	1.9396830721843533e-5	0
RPL31	1.3995122015825266e-6	-1.5873844900547396	1	1	0.046431616311903484	0
AR	5.166296365528123e-10	-1.5868514553340118	0.75	1	1.7140221451912653e-5	-0.25
LGR4	2.133305323388033e-10	-1.5862430462739443	1	1	7.077667071404477e-6	0
NR5A1	1.1589317889182502e-13	-1.5847845200475505	1	1	3.844987996094079e-9	0
AK5	4.5860219984335315e-30	1.5793912647895172	1	1	1.5215045184202928e-25	0
WHRN	1.0073788867761421e-12	-1.577446803712064	1	1	3.3421809326572066e-8	0
TMEM132C	1.2448351120992934e-18	1.576015440076963	1	1	4.129989451411826e-14	0
RPS6KA2	6.85644040593636e-21	1.5711608680258786	1	1	2.274761233477506e-16	0
PTPRC	7.975835230770986e-8	1.5679751326704165	1	1	0.00264614285451289	0
PLEKHA7	7.824462054802146e-14	1.5661915352858973	1	1	2.595921775921708e-9	0
MXD4	2.7607869051863424e-9	-1.564339604560251	1	1	9.159462715336729e-5	0
ITM2B	2.597842306298083e-7	-1.5618556878820309	1	1	0.00861886141960515	0
LRRC1	1.2598444595735048e-6	1.5565698015459921	1	1	0.04179785963527017	0
KCNQ1OT1	1.921507930621568e-9	-1.5564728261110647	1	1	6.374986861423176e-5	0
CAMK4	1.0810890725197243e-21	1.5498065403512034	1	1	3.586729215898689e-17	0
EMID1	2.9620877454498415e-18	-1.5491560575941101	1	1	9.827318513078938e-14	0
KCNQ5	4.075460348730213e-18	1.5429563971298779	1	1	1.352115479898223e-13	0
TM4SF18	1.5230807289079267e-13	-1.542641428340998	1	1	5.053124934297828e-9	0
AC025569.1	1.0950920759767274e-15	-1.5401488557355214	1	1	3.633186980467988e-11	0
AL445426.1	3.4702185666968673e-9	1.536751184634901	1	1	1.1513144138730197e-4	0
PRLR	5.925248507743475e-10	-1.534185984395014	1	1	1.9658196974140527e-5	0
CCND3	2.364443578287002e-8	1.534066963172582	1	1	7.844514459682786e-4	0
MYL9	3.985040513981692e-8	-1.527706679387272	1	1	0.001322116891323706	0
COBLL1	3.5818379739103975e-13	-1.5276388737989905	1	1	1.1883463846042526e-8	0
COMMD6	1.5231086432248788e-8	-1.5265057631792307	1	1	5.053217545627181e-4	0
AKNA	3.4220965753886575e-11	1.5205578759502054	1	1	1.135348980816695e-6	0
RYR2	7.654322893875513e-16	1.5174329564066045	1	1	2.5394747065010793e-11	0
ITGA1	3.2432473838676617e-18	-1.515348502468309	1	1	1.0760121845457741e-13	0
ADAMTSL1	1.0303085325395285e-32	-1.515303037224106	1	1	3.4182546184063936e-28	0
ARHGAP24	3.822207892398847e-19	1.5150567745122685	1	1	1.2680939124611655e-14	0
MCOLN3	2.250743872620194e-9	-1.5145816988976246	0.75	1	7.467292946192017e-5	-0.25
NPY1R	6.37655311872747e-15	-1.5145177792275946	1	1	2.1155490282002127e-10	0
TMC1	1.5236171617830732e-14	1.5110691351150138	1	1	5.054904657647702e-10	0
PSD3	1.3109456114103723e-16	-1.5107578721444028	1	1	4.349324254976192e-12	0
SOD1	3.3608795124930574e-8	-1.507463819578769	1	1	0.0011150389958598217	0
VWA1	2.3553147851818474e-11	-1.5048542452019702	1	1	7.814227862797816e-7	0
CNN3	6.927558222001501e-7	-1.5002977780911502	1	1	0.022983559913134378	0
GBP4	1.6163430498295642e-10	-1.4994101618045972	1	1	5.3625413364195455e-6	0
INMT	4.5850030720673975e-10	-1.498140994388454	1	1	1.5211664692198005e-5	0
PRKCQ	2.1925807196885098e-22	1.4970043643924003	1	1	7.274325053710568e-18	0
LINC01320	2.0311324597857e-13	1.4946399514354227	1	1	6.738688161831017e-9	0
MGLL	1.581628444813251e-9	1.4911361570076789	1	1	5.247368691356923e-5	0
GPRC5A	9.659688070543782e-16	1.4896989357674246	1	1	3.2047947111643106e-11	0
AL138720.1	7.286350537875558e-16	1.4888438121611776	1	1	2.417392517950974e-11	0
HSPD1	7.199114602634451e-10	-1.485207760270637	1	1	2.3884502517160317e-5	0
FRMD5	1.2719478377344702e-9	-1.4831202880325627	1	1	4.219941341251652e-5	0
BLK	2.556381250120273e-20	1.4818458145413476	1	1	8.481306073524031e-16	0
COLEC12	9.753859736796563e-7	1.478497073818819	1	1	0.03236038044876996	0
HSPA8	8.636232208673052e-7	-1.4775309990047993	1	1	0.028652427598714586	0
EEF2	1.2101846589818756e-6	-1.4724493189768857	1	1	0.04015029643104169	0
CNTN5	2.0880449827015897e-15	1.471130660781466	1	1	6.927506839109065e-11	0
FADS1	3.975842187469535e-12	-1.4699909908694997	1	1	1.3190651625367674e-7	0
HERPUD1	1.789041813929523e-11	-1.4645070839697685	1	1	5.935504026073978e-7	0
AC025627.1	3.1849969127229313e-7	-1.462967486605698	1	1	0.01056686425734087	0
LINC02240	8.640008005441547e-11	1.4619381738307382	1	1	2.866495455965342e-6	0
AC004784.1	5.428488612703668e-14	1.4563367132430365	1	1	1.801009667036696e-9	0
LONRF2	2.9222436735412246e-13	-1.455929430635635	1	1	9.69512783570772e-9	0
AC008878.3	5.343176532894882e-9	1.455689450822105	1	1	1.772705678318535e-4	0
TMEM132D	5.2499487523553436e-11	1.4556856378970793	1	1	1.7417754975689323e-6	0
HLA-DQB1	1.9380834640992346e-10	-1.45568033552275	1	1	6.42997950884203e-6	0
KALRN	1.3566573940132773e-7	1.4555635693115363	1	1	0.00450098223611785	0
CDH2	3.8364504461642256e-10	-1.4545034102225431	1	1	1.2728191645239052e-5	0
AC092691.1	3.966080356279983e-8	-1.4531369952265203	1	1	0.00131582647980301	0
AC119396.1	6.454215058793001e-8	1.4472994185948276	1	1	0.0021413149300557543	0
AC093110.1	2.966799823479548e-9	-1.4470697223216928	1	1	9.842951774358096e-5	0
DPP6	3.754056119850558e-9	1.446759828272249	1	1	1.2454831988828195e-4	0
PPP1R9A	3.751926703217447e-10	-1.444646933737504	1	1	1.2447767223264523e-5	0
PZP	4.766471278546235e-24	1.4433874784573197	1	1	1.5813721760832843e-19	0
TMEM173	3.447721187246407e-11	-1.4412806549164396	1	1	1.1438504582927406e-6	0
CFAP54	1.160521042581588e-11	1.4395713619887154	1	1	3.8502606629729345e-7	0
RIMS1	1.2073023576323457e-12	1.4375045466040073	1	1	4.005467031916833e-8	0
C12orf57	4.534135880270539e-7	-1.4360605079485138	1	1	0.015042902609973567	0
IGLL5	7.40429202209392e-14	1.4352352808730695	1	1	2.4565219641700997e-9	0
SNHG25	7.20093765115542e-10	-1.433250145250299	1	1	2.3890550845238336e-5	0
DPH6-DT	2.94303933397903e-7	-1.42804948788571	1	1	0.009764121598342227	0
STARD10	3.213373638583356e-14	-1.4265969608398665	1	1	1.0661009720728e-9	0
KCTD16	1.6254995956428518e-16	1.4246212773055529	1	1	5.39292000846429e-12	0
AL078590.3	3.047150590260506e-11	-1.423782055904066	1	1	1.0109531513307282e-6	0
NCKIPSD	3.0222258251926993e-12	-1.4235570537131306	1	1	1.0026838620241818e-7	0
TOX	2.674478115207583e-14	1.4196159121761724	1	1	8.873116042824198e-10	0
POU2F2	2.7919321813132052e-14	1.4184853731107405	1	1	9.262793397942821e-10	0
