gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
NR1H4	4.57512239848592e-14	-1.60595011176147	1	1	1.5178883581456736e-9	0
FABP4	6.481320573745611e-11	1.6053877448650922	1	1	2.1503077267515815e-6	0
CCDC141	1.5211050346617062e-12	1.5839671564067057	1	1	5.0465701734971425e-8	0
LINC01500	1.3793566283967227e-9	1.5757336118195715	1	1	4.576291486031807e-5	0
CAMK4	7.149751928865082e-15	1.5651548713254702	1	1	2.3720731974395684e-10	0
RPL7A	1.3195156063741172e-10	-1.5611608673226638	1	1	4.377756927267408e-6	0
AC024145.1	8.110859302245497e-12	-1.5565058005779224	1	1	2.6909397907059884e-7	0
IKZF3	6.591225197319017e-20	1.5548885985215506	1	1	2.1867707837145303e-15	0
MBOAT1	1.4180736472579952e-7	1.5364668300248308	1	1	0.0047047429395078505	0
FRMD5	7.305694577355923e-8	-1.534791183277735	1	1	0.0024238102899293745	0
SEMA6A	8.500336112763317e-8	-1.5346385440063532	1	1	0.0028201565121314855	0
LONRF2	2.7799351251795536e-20	-1.525653802539011	0.75	1	9.222990764808205e-16	-0.25
SPTBN1	1.0381187389547656e-9	-1.516974449301689	1	1	3.444166540230226e-5	0
PNPLA6	6.899853218600278e-9	1.5115614604802694	1	1	2.2891643023350143e-4	0
FYN	1.2174190571188832e-7	1.5089589560072405	1	1	0.004039031205803319	0
MAMSTR	1.3501197329244654e-7	-1.5072820462842342	1	1	0.004479292237923499	0
AKR1B1	1.0727353183576982e-7	-1.50691607531414	1	1	0.0035590139657153356	0
GRAMD1B	2.957855695509542e-8	-1.4992136612023887	1	1	9.813277840992007e-4	0
RNF150	3.5894799009947403e-10	-1.48760638616229	1	1	1.190881746753025e-5	0
MCOLN3	9.020491796551873e-14	-1.486683702010835	0.75	1	2.992728563342015e-9	-0.25
AC025627.1	2.974304204405598e-9	-1.4833297983094516	1	1	9.867849058956452e-5	0
MTUS1	1.718671121619519e-7	-1.4824152629156027	1	1	0.005702035180197078	0
RHOU	1.2173683351305239e-7	1.477319446700269	1	1	0.004038862925462539	0
AC104123.1	3.336280460910928e-11	1.4651666949130107	1	1	1.1068777685164186e-6	0
AC008878.3	4.9831176781800913e-11	1.4648753198391815	1	1	1.6532489520898088e-6	0
DLG5	3.6829176656948826e-11	-1.4563779059562232	1	1	1.2218815939475912e-6	0
FHOD3	8.279480588765079e-8	-1.455738046230321	1	1	0.00274688327493459	0
AP003110.1	1.3513732183414379e-9	1.4543104550822694	1	1	4.483450926491388e-5	0
FAM107B	9.089580419136017e-7	1.4482023994982636	1	1	0.030156500956567564	0
RPL15	8.05950821281325e-8	-1.4432556776841974	1	1	0.002673903039765052	0
RPL26	7.807374547985874e-7	-1.431905730184791	1	1	0.025902526537852737	0
APBA2	1.7914997611360154e-15	1.4301320410847282	1	1	5.943658757520958e-11	0
MT-ND4L	2.4526091816447307e-9	-1.4290395318570468	1	1	8.137021481942724e-5	0
NCAM1	2.2579686496676937e-7	-1.4287481389717638	1	1	0.007491262589002508	0
ETS1	9.583686570445278e-9	1.4250163646775937	1	1	3.1795796934766296e-4	0
ECE1	5.23841313975979e-9	-1.4230114228124822	1	1	1.7379483273781055e-4	0
EBF1	4.3453151760623647e-7	1.4203220182575613	1	1	0.014416452159622107	0
MAPK4	4.330075956838119e-8	-1.4166522909055732	1	1	0.0014365893002001827	0
FAM198B	1.6143569360846023e-10	-1.4164283735934002	1	1	5.355952006847885e-6	0
DACH1	1.0385614294958288e-6	-1.4157636753081402	1	1	0.034456352546383115	0
UNC5B	1.0034778335589219e-14	-1.4122215433575156	1	1	3.329238408398435e-10	0
FBN2	3.03856508332608e-15	-1.409241079320466	1	1	1.0081047376950935e-10	0
PLPP3	1.9776608218821456e-7	1.4072026180572188	1	1	0.006561285308758395	0
ABCB1	9.827818265643522e-20	-1.4062964741974937	1	1	3.2605752659925514e-15	0
FMNL3	4.027231434683001e-9	-1.3980835321540759	1	1	1.3361145730847793e-4	0
FADS1	5.4829736466852e-11	-1.3971083508491222	1	1	1.819086166760749e-6	0
RPL17-C18orf32	6.524511920038455e-8	-1.3918335324555482	1	1	0.0021646373197111582	0
DPP6	4.114204971323081e-9	1.388919816853489	1	1	1.3649697833358586e-4	0
ADAM28	4.989501399531414e-10	-1.3852704537600193	1	1	1.6553668793225372e-5	0
NR5A1	6.322794213124632e-22	-1.3825685534705063	0.75	1	2.0977134360883592e-17	-0.25
AL392172.1	1.7358411352036287e-12	-1.3821070106601956	1	1	5.759000134265079e-8	0
P2RY14	2.6223878950399506e-8	-1.3793137337587318	1	1	8.700296319374045e-4	0
ATP2A3	2.750122160455524e-8	1.3659059471741801	1	1	9.124080291743293e-4	0
TOMM7	3.5911878711415627e-7	-1.3629667675998767	1	1	0.011914484000086363	0
VSTM4	2.3215066264387547e-16	-1.3617429567104924	1	1	7.702062534535857e-12	0
MSMO1	3.3939773270165678e-9	-1.3543890597649035	1	1	1.1260198577842867e-4	0
BLK	2.520679269610325e-23	1.353829992773362	1	1	8.362857612786175e-19	0
GATA6	5.4447160992956864e-14	-1.34413270425383	0.75	1	1.80639346026333e-9	-0.25
AC119396.1	2.1589057718275822e-17	1.342137998538361	1	1	7.162601679192369e-13	0
GRAP2	2.582352541710404e-11	1.3369140809606161	1	1	8.567471027632607e-7	0
ZNRF3	3.5760895075424466e-7	-1.3355529718593881	1	1	0.011864392159173575	0
VASH1	4.2177966424357005e-14	-1.3338766255416248	1	1	1.3993383920608923e-9	0
MGARP	4.4194993679108125e-17	-1.3334488320392812	0.75	1	1.4662573052917703e-12	-0.25
PEG3	4.307497201220456e-30	-1.3291534089841064	0.5	1	1.4290983464489108e-25	-0.5
CYB5B	1.0939559972471617e-14	-1.3256828866203514	1	1	3.6294178120669083e-10	0
CCSER1	5.44071896474798e-13	1.3250921355472292	1	1	1.8050673309344372e-8	0
IFITM3	1.736562789754702e-11	-1.3205711781443008	1	1	5.761394367569174e-7	0
UBB	1.0321653849870302e-7	-1.3186366041096689	1	1	0.00342441509777147	0
PRLR	2.723689403945011e-10	-1.309966865548239	1	1	9.036384335468363e-6	0
RAP1GAP	5.85122839695997e-18	-1.3091031337723005	1	1	1.9412620452594092e-13	0
LAMA2	1.5109509061201447e-7	-1.3060534971927027	1	1	0.005012881821234804	0
CD72	1.212805401499135e-7	1.3051480521321264	1	1	0.0040237244805536795	0
ST6GALNAC5	4.7104722186721784e-8	-1.3037652886980664	1	1	0.0015627933679888686	0
AL356805.1	8.981750220750553e-7	-1.2993447096117872	1	1	0.02979875270738411	0
CASR	5.289267484062923e-18	1.2936616565571408	1	1	1.7548202731875561e-13	0
ZNF521	7.438000204054233e-7	-1.290962051561919	1	1	0.024677053276990726	0
AC008581.2	7.497617490974028e-10	1.2849807041202925	1	1	2.4874845549804533e-5	0
LINC01684	7.894886520653857e-11	-1.284124338641702	1	1	2.61928650095733e-6	0
AL162414.1	4.516184945624414e-11	-1.2813679246812093	1	1	1.498334679409812e-6	0
CNTNAP2	1.5977139097242446e-8	1.2807488715905513	1	1	5.300735438292126e-4	0
ZBED3-AS1	5.277417520901438e-14	1.278521929699687	1	1	1.7508888109094702e-9	0
COMMD6	5.851540703270804e-14	-1.2782629497691622	1	1	1.9413656591241547e-9	0
SLC38A1	2.958559509850727e-7	1.278204025497627	1	1	0.009815612885831758	0
HLA-F	1.2875510610354958e-13	-1.271448725635378	1	1	4.271708155197464e-9	0
FAM129C	1.8534435281823162e-14	1.2708630611906786	1	1	6.149169593450471e-10	0
SCML4	1.311020845833691e-11	1.2702643239245477	1	1	4.349573860222437e-7	0
TMEM163	4.0266967692669054e-9	-1.269335144117389	1	1	1.3359371871396813e-4	0
RGS6	4.498976999522975e-19	1.2581940171905144	1	1	1.4926255991317375e-14	0
AC093152.1	2.810070491899917e-7	-1.2567334277308948	1	1	0.009322970870976355	0
SLC2A5	1.5108424937657053e-14	-1.2548408544567449	1	1	5.012522141566481e-10	0
AL513327.1	1.6215349461774247e-8	-1.2533659557681833	1	1	5.379766490932842e-4	0
RBFOX1	3.433945023148172e-7	1.251089998776064	1	1	0.01139279940329869	0
TC2N	1.282263541014556e-6	1.2430832912923337	1	1	0.04254165750023992	0
FAM135A	1.4131079604872745e-10	-1.2364141665044572	1	1	4.68826828050863e-6	0
AL024508.1	2.5005721887741857e-11	-1.2202351955404658	1	1	8.296148350696116e-7	0
SHC3	6.395810121728617e-9	-1.2147508578482387	1	1	2.121937924085903e-4	0
C1orf21	1.2674430924582974e-7	-1.2111840563165652	1	1	0.0042049959478488936	0
ADGRV1	7.220033598887557e-9	-1.198708855623076	1	1	2.395390547102925e-4	0
KLHL4	1.9034492303083074e-10	-1.1926017346631768	1	1	6.315073511393871e-6	0
SERPINB9	9.098868546680426e-8	-1.1885324279242693	1	1	0.0030187316177321647	0
ANO4	9.917598699174957e-7	-1.187312533605714	1	1	0.03290361720425276	0
TXK	1.6692802077557165e-7	1.1870596343420274	1	1	0.005538170945271141	0
HMGCS1	3.566546754440906e-7	-1.1850998800548127	1	1	0.011832732167208595	0
ST3GAL4	6.499766469392932e-9	-1.181356300750419	1	1	2.156427521550493e-4	0
PTPN14	2.091377887121187e-7	-1.1807148489225603	1	1	0.006938564416101962	0
TMEM132C	2.0668359767665433e-7	1.180562030782959	1	1	0.0068571417201183605	0
BANK1	2.9885859219045607e-10	1.1788700433695538	1	1	9.91523151310276e-6	0
FABP5	5.391344748790424e-12	1.1689072756677288	1	1	1.788686447306199e-7	0
LCK	2.6183545103211062e-14	1.1672775415312255	1	1	8.686914758892334e-10	0
SOD1	1.26706163598366e-6	-1.166612026100042	1	1	0.042037303897029886	0
AC079015.1	8.101593486264118e-7	-1.1666119914591033	1	1	0.026878656709378463	0
BBS5	8.387931415777415e-8	1.1641388998720283	1	1	0.002782864005812473	0
AC022414.1	2.586187172546109e-10	1.1588223848420747	1	1	8.580193182356224e-6	0
DAAM1	9.136768902441225e-9	-1.15523895294885	1	1	3.031305818762925e-4	0
CD81	1.8648840591038056e-7	-1.1551536586525706	1	1	0.006187125842888696	0
RHOBTB3	3.793709247376444e-8	-1.1549679331925122	1	1	0.0012586389170020828	0
GJA1	1.09316571524059e-18	-1.153918756238936	0.75	1	3.6267958934537054e-14	-0.25
KCNK2	4.0579767504584586e-8	-1.152943799362498	0.75	1	0.0013463149464996028	-0.25
AC017101.1	1.875613097074167e-9	-1.1515218295019765	1	1	6.222721572162965e-5	0
FAM149A	2.7984389161297353e-12	-1.1491303485215019	1	1	9.284380792043622e-8	0
EBP	3.458808906290439e-16	-1.1486186305224324	1	1	1.1475290308399789e-11	0
CYBB	5.830845326588853e-7	-1.1450745075468445	1	1	0.01934499554002384	0
PNPLA3	1.6433656045293248e-9	1.1420236853470955	1	1	5.452194066146941e-5	0
ATP5PF	9.351507972744677e-7	-1.137930331636173	1	1	0.031025498001175014	0
KCNQ5	2.581462467757742e-13	1.1373937143661368	1	1	8.56451802927986e-9	0
PAX5	4.284118276122926e-17	1.1349096541954218	1	1	1.4213419204693032e-12	0
KIAA1522	4.585409978112756e-13	-1.1334269523322233	0.75	1	1.521301468438469e-8	-0.25
AP001021.2	7.273272476215235e-11	-1.127233844488226	1	1	2.4130536094339286e-6	0
COX5B	6.264576304306583e-8	-1.120197305509499	1	1	0.0020783984804797952	0
AC015923.1	4.294271328470363e-8	-1.116698320511574	1	1	0.0014247103986466123	0
UQCRB	3.2530129485642e-9	-1.1130137381468204	1	1	1.0792521059451446e-4	0
AP2A2	4.6780694097782343e-7	1.1107175048641174	1	1	0.015520430880821248	0
SEMA4C	1.0045089075280983e-10	-1.1018999771579443	1	1	3.332659202505972e-6	0
RUNDC3B	6.088970096080188e-10	-1.1016900988358809	1	1	2.020137608776524e-5	0
RILPL1	4.802236187135479e-8	1.1014606480011757	1	1	0.0015932378998059378	0
RIT1	5.001170459739635e-7	1.099684525848405	1	1	0.016592383234278186	0
KCNQ1	1.7265473764602012e-7	-1.098880331544791	1	1	0.0057281662308820095	0
NR2F1-AS1	6.513073863110284e-7	-1.0963122696477727	1	1	0.02160842515564099	0
NDUFB4	2.673120720707343e-7	-1.0958472417135718	1	1	0.008868612615090752	0
AC091806.1	4.355764064165542e-24	-1.0944798010430516	0.75	1	1.4451118435682018e-19	-0.25
CSDC2	3.583194593088538e-10	-1.0931402531206975	0.75	1	1.1887964701489843e-5	-0.25
MT-ND6	4.888857179018951e-9	-1.092271583485143	1	1	1.6219761462831173e-4	0
PCAT1	3.68447829204879e-7	1.0922151246463743	1	1	0.01222399362953027	0
ROBO3	7.300218496683557e-9	-1.0897463043882767	1	1	2.4219934906447035e-4	0
MARCH3	3.1477201536296316e-8	-1.0828511584949163	1	1	0.0010443191153697029	0
ZNF462	5.369005821441089e-14	-1.0826209492472016	1	1	1.7812750613795102e-9	0
RETREG1	6.641832088453463e-14	1.08013063208506	1	1	2.2035606319862057e-9	0
CCL18	6.259504365609042e-16	1.0795625705262553	1	0.75	2.076715763378112e-11	0.25
NDRG2	3.961778210688781e-9	-1.0777767692630185	1	1	1.314399156960217e-4	0
AL590079.1	2.1346875879566977e-18	-1.0753232462605902	0.75	1	7.082253010563936e-14	-0.25
SRP14	2.143449932757209e-7	-1.0751941118494148	1	1	0.0071113238419085924	0
EPSTI1	3.393258145609049e-7	-1.0708666963390683	1	1	0.011257812549687142	0
TRPM2	1.863030503334927e-8	-1.0690998292234997	1	1	6.180976300914286e-4	0
MOCOS	1.5190664941744345e-8	-1.0632942586638308	1	1	5.039806907722521e-4	0
AP005131.1	1.3890212624391522e-7	-1.063288238785919	1	1	0.004608355842394375	0
BEX3	5.458455154665726e-7	-1.0585466839097508	1	1	0.01810951666663448	0
CCDC88C	7.308642675979504e-9	1.0534966889290351	1	1	2.42478838060972e-4	0
ANOS1	3.1333710841563276e-10	-1.052817701739548	1	1	1.0395585245905448e-5	0
ZIM2	1.6792339095087986e-18	-1.0517148312983449	1	1	5.571194341577341e-14	0
GRHPR	2.062709782073543e-7	-1.0503608849589137	1	1	0.006843452243985394	0
SULT1C2	2.1428868413751308e-14	1.0484414958246933	1	0.75	7.109455673630271e-10	0.25
GNB5	2.598623996827148e-12	1.0444355296878631	1	1	8.621454834273429e-8	0
AC020611.2	1.120605888916232e-12	-1.043361180941636	1	1	3.717834157657383e-8	0
AL365273.2	8.103639559236846e-7	-1.038057634497063	1	1	0.026885444965680082	0
ALOX5AP	4.554462807140491e-13	-1.0377115625112272	1	1	1.5110341255250008e-8	0
NDRG4	9.693132891522067e-14	-1.0376029349318179	1	1	3.2158906994202762e-9	0
SPATA6	1.597932302559859e-7	-1.0354265719557822	1	1	0.005301460000202844	0
NELL2	2.800915122298357e-10	1.0353540370850096	1	1	9.292596101249259e-6	0
TRAF3	2.356567423576327e-9	1.0260518789869657	1	1	7.81838374119918e-5	0
IGLL5	1.2620460502576714e-6	1.0251548164280477	1	0.75	0.041870901809398765	0.25
STARD10	3.7529402739926966e-17	-1.0230560333752026	1	1	1.2451129947025569e-12	0
ERN1	2.3302454822938908e-7	-1.02299275943976	1	1	0.007731055436606442	0
OAF	3.067192758600127e-7	-1.0225153729783134	1	1	0.010176025415207643	0
FBXO16	1.0880725886261942e-10	1.012331665789997	1	1	3.6098984272851247e-6	0
SGCE	1.3751190087586994e-6	-1.0099580452646386	1	1	0.04562232335358737	0
CRYBG1	1.0712395851790304e-7	1.0078301011597959	1	1	0.0035540515717484692	0
PLXDC2	1.0142190029952961e-8	-1.0069667912073146	1	1	3.364874386237494e-4	0
MXRA7	2.2238172472754035e-10	-1.0033795067725007	1	1	7.377958481285606e-6	0
FHL2	5.351364147437732e-9	-0.9946753422994056	1	1	1.7754220831954162e-4	0
COL1A1	1.0694559812054826e-9	0.9922407350263469	1	1	3.5481341088454296e-5	0
SERPINA5	6.995454335498471e-18	-0.9892255568225904	0.5	1	2.3208818848883276e-13	-0.5
MPP7	7.13777738498412e-7	0.9885073357023901	1	1	0.023681004030161813	0
NDUFC2	6.323404077834862e-8	-0.987331903023841	0.75	1	0.002097915770903272	-0.25
LAT2	1.6917261368286445e-11	-0.9870252421953094	1	1	5.612639804156394e-7	0
AC016152.1	4.0202510763544565e-8	-0.9869873313182387	1	1	0.001333798699602118	0
SIDT1	4.1475721950271494e-8	0.9816183595193022	1	1	0.0013760400271441574	0
ACTN4	4.310845235025188e-7	-0.9806516421281815	1	1	0.014302091236243066	0
PDP1	8.058501788191607e-8	-0.9763202934593657	1	1	0.0026735691382683293	0
PRKCQ	8.076559286506064e-9	0.9759232087363796	1	1	2.679560074484117e-4	0
AC100800.1	1.1013525933064421e-7	-0.9707440117978815	1	1	0.003653957498812783	0
VWA5B2	2.528850670996452e-18	-0.9688210612853558	0.25	1	8.389967871164928e-14	-0.75
BMP1	9.881686712481692e-8	-0.9676960138544666	1	1	0.0032784472006000508	0
ZNF275	1.3546197025139525e-17	-0.9671212371102902	1	1	4.49422178703054e-13	0
IFNG-AS1	1.1124815894965093e-11	0.9665146062085104	1	1	3.690880169472569e-7	0
FCMR	5.696505010078993e-11	0.9641820555091943	1	1	1.8899294671939076e-6	0
CD6	4.354327581296222e-12	0.9617068402103394	1	1	1.4446352616466476e-7	0
EPHB1	7.653262283684467e-7	0.9596719436070446	1	1	0.025391228278579956	0
