gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
RBP1	3.961098830975546e-40	-2.8634981823639927	0.75	1	1.314173759152757e-35	-0.25
RPL17-C18orf32	1.4654686245086241e-6	-2.853962978441346	1	1	0.04861985255532262	0
AOX1	3.7694113162449023e-44	-2.8377690164834624	1	1	1.2505775923905712e-39	0
RPL34	2.9942490885934455e-9	-2.8314103485934394	1	1	9.934020201226474e-5	0
ELOB	2.642675279285451e-8	-2.8267956521792703	0.75	1	8.767603774085341e-4	-0.25
TIMP1	1.3419080964205542e-49	-2.811057711615462	0.75	1	4.452048491494473e-45	-0.25
NDUFC2	1.3630924082734664e-10	-2.788948495827894	0.75	1	4.5223316829288794e-6	-0.25
MYL6	2.2454351121360526e-21	-2.7777606125587573	1	1	7.449680071533781e-17	0
SLC16A9	1.2205466314721446e-43	-2.772706239263505	1	1	4.049407559235134e-39	0
GJA1	3.486432863398803e-42	-2.7666910423087177	1	1	1.1566938310898208e-37	0
EIF1	1.73347014809108e-24	-2.7638757913130183	1	1	5.751133910321776e-20	0
RPL5	6.410432845312726e-8	-2.758552805848202	1	1	0.0021267893050894034	0
SRP14	1.9412767402244023e-11	-2.754966414987884	0.75	1	6.4405738410425e-7	-0.25
UBL5	1.8466400446294102e-7	-2.751052318373671	0.75	1	0.006126597676066994	-0.25
CTSD	5.6407721361799974e-24	-2.7488334023026697	0.75	1	1.8714389716204378e-19	-0.25
MSMO1	3.153946729334063e-9	-2.7411431735088927	0.75	1	1.046384906391162e-4	-0.25
NR5A1	3.4194683025602917e-18	-2.7302772843643424	0.75	1	1.134476998740428e-13	-0.25
STARD10	6.970660294746955e-49	-2.716272443744796	1	1	2.312655965988197e-44	0
CYP51A1	4.181087327772995e-39	-2.716148695880692	1	1	1.3871593427352465e-34	0
ATP5ME	1.4882291725566122e-7	-2.7093740732323646	1	1	0.004937497925791072	0
PAPSS2	1.1083083417567112e-32	-2.707982072589677	1	1	3.677034585446241e-28	0
CD247	8.497989999616048e-20	2.703757035820902	1	1	2.8193781421726164e-15	0
KCNK3	8.669026326996347e-35	-2.6953314177158525	1	1	2.8761228645075778e-30	0
GABARAP	3.890865490843097e-12	-2.681500214978293	0.75	1	1.2908724438970144e-7	-0.25
IFITM10	1.6953606925169817e-35	-2.67173926421938	0.75	1	5.62469816956359e-31	-0.25
AL117190.2	1.4119370585309139e-41	-2.653529731844134	0.75	1	4.684383579088013e-37	-0.25
MGST1	6.923815828012449e-25	-2.6533003822899963	1	1	2.2971143772596902e-20	0
MEG8	1.880594794498034e-34	-2.6483167922571846	1	1	6.2392493497061274e-30	0
RALYL	1.7406512208723978e-13	-2.6357629054943557	1	1	5.774958555488354e-9	0
COMMD6	2.2925501642335427e-11	-2.6032535437448274	1	1	7.605993679877625e-7	0
RNASEK	1.2568282390180793e-24	-2.5990583891142176	1	1	4.169779048590282e-20	0
FADS1	6.433449858999143e-46	-2.5977673703107467	1	1	2.1344256597201456e-41	0
EID1	3.295487517509842e-41	-2.5897804045806625	0.75	1	1.0933438936842402e-36	-0.25
ABCC3	3.0674588757974676e-19	-2.5876059360668453	1	1	1.0176908312233258e-14	0
CALM2	1.7120293033332455e-30	-2.5863340189246475	0.75	1	5.679999619668709e-26	-0.25
NUPR1	3.1686949664211543e-12	-2.5795061334139584	0.75	1	1.0512779290095464e-7	-0.25
ROMO1	1.3629980274021552e-7	-2.579408558382831	0.75	1	0.00452201855551213	-0.25
CCND3	6.539664551517476e-11	2.561006666843806	1	1	2.169664508256953e-6	0
FCRL1	3.469318882537562e-27	2.5579424339620744	1	1	1.151015925659487e-22	0
GRAMD1B	2.679468179045676e-18	-2.5526158670939467	1	1	8.889671577619838e-14	0
C7	1.0255007974120607e-36	-2.5479669381841377	1	1	3.4023039955739937e-32	0
SERPINA5	3.006958922221529e-47	-2.5438163896128665	1	1	9.976187616254367e-43	0
SORBS2	2.9816980096551717e-17	-2.5310121099937772	1	1	9.892379486632963e-13	0
EPHX1	5.970271728443824e-22	-2.527029101381896	1	1	1.9807570513458077e-17	0
IKZF1	3.1371717889366753e-29	2.526391115228951	1	1	1.0408194844155208e-24	0
NDUFA11	1.2545249500532916e-13	-2.5115363128312507	1	1	4.1621374267918054e-9	0
VWA5B2	1.9780814847605572e-13	-2.509224268811134	0.75	1	6.5626809419901006e-9	-0.25
C2CD2	1.710312378306499e-21	-2.5047370548437695	1	1	5.674303377507472e-17	0
ATP5PF	1.9995044013271672e-10	-2.5024614656072055	1	1	6.633755752283142e-6	0
ACADVL	1.3309867069420956e-34	-2.496843602064139	1	1	4.4158145976217904e-30	0
RPL6	1.4192538761014212e-15	-2.487498231819324	1	1	4.708658584741685e-11	0
SOAT1	3.176007287320437e-31	-2.4837389991966496	1	1	1.0537039377143014e-26	0
MEIS1	3.829861682396816e-21	-2.48347171015057	1	1	1.2706332103687917e-16	0
IKZF3	2.9361732061787244e-24	2.460910633280215	1	1	9.741341846139154e-20	0
GPX4	5.2323634179400415e-11	-2.4530985562557945	0.75	1	1.7359412111699676e-6	-0.25
TNFAIP8	2.9200779451228145e-25	2.449715981194979	1	1	9.687942598533962e-21	0
COX6A1	9.009344609846337e-13	-2.4446267897833693	1	1	2.989030261208719e-8	0
BORCS7-ASMT	1.003564809982321e-39	-2.438378524309007	1	1	3.329526970078346e-35	0
BST2	5.6413690614849225e-41	-2.4340503977608963	1	1	1.8716370135288527e-36	0
RACK1	1.9483452878261555e-18	-2.423843033157723	1	1	6.464025161420836e-14	0
HSPB1	1.5035579355062225e-11	-2.4238278145002097	1	1	4.988354162628995e-7	0
EBP	7.12318772846215e-36	-2.412174344436127	1	1	2.363259992671888e-31	0
ISCU	4.9516245023388294e-14	-2.4040176924529506	0.75	1	1.6428004611409535e-9	-0.25
RHOH	6.490259100407848e-29	2.4004193355636128	1	1	2.1532732617423116e-24	0
IDI1	4.638405184858318e-10	-2.398968939511978	0.75	1	1.5388836881804442e-5	-0.25
TCEAL9	4.499117318049954e-17	-2.398553532837594	0.75	1	1.4926721526094333e-12	-0.25
PRDX2	3.392854571642338e-10	-2.3955192544872546	1	1	1.1256473612337784e-5	0
MT-ND6	7.749756384684806e-30	-2.3895962755436426	1	1	2.571136675746878e-25	0
GAPDH	4.378430036921164e-26	-2.383673507368632	0.75	1	1.4526317333493345e-21	-0.25
PSAP	1.514740765240541e-16	-2.3809898079270355	1	1	5.025455436838543e-12	0
CYB5B	3.6916041631917403e-35	-2.3748670965905045	1	1	1.2247635132221237e-30	0
SULT2A1	3.156755265521501e-27	-2.369440489453782	1	1	1.0473166944420683e-22	0
BSG	7.480542859721144e-41	-2.360787002307374	1	1	2.481819704569684e-36	0
TNXB	3.574397828743345e-27	-2.355571194054768	1	1	1.1858779676421796e-22	0
HSPA8	1.0812739729130524e-8	-2.3410454476808917	1	1	3.587342659933634e-4	0
S100A6	6.441397367416529e-26	-2.339656302681866	1	1	2.137062404587782e-21	0
HMGCS1	1.0411118790102747e-8	-2.336878912521976	1	1	3.4540968809923886e-4	0
SPARC	8.718358894266307e-31	-2.326438665077653	1	1	2.8924899303507326e-26	0
COX7A2	8.258212481005296e-7	-2.3214864578779624	0.75	1	0.02739827154823127	-0.25
AC078880.3	3.802997062510457e-21	-2.3198698227343755	0.75	1	1.2617203354290943e-16	-0.25
SCD	1.1470897501334553e-32	-2.3117858764298367	1	1	3.8056996640177646e-28	0
IGHM	2.1646606344656855e-13	2.304795506076528	1	0.5	7.181694586966805e-9	0.5
PRKCB	3.2328359592478604e-15	2.3001062669504533	1	1	1.0725579861996626e-10	0
RBBP7	1.8140557503642454e-42	-2.2956570522406476	1	1	6.018492762983457e-38	0
HSPA1A	1.1994274738379769e-8	-2.2926200863032693	0.75	1	3.979340529952256e-4	-0.25
LINC01807	6.32421908682725e-31	-2.290656131652843	1	1	2.0981861664366767e-26	0
TRMT112	7.612289975746779e-13	-2.2874486218669676	1	1	2.525529445253509e-8	0
PDGFD	8.838249020955573e-19	-2.2871773167958005	1	1	2.9322658776824304e-14	0
GRHPR	6.867764258147334e-30	-2.28566112887422	0.75	1	2.278518147925541e-25	-0.25
HSP90B1	4.919611017743963e-27	-2.2803067091413256	1	1	1.6321793473569145e-22	0
BACH2	4.924098427388211e-17	2.274621100286123	1	1	1.6336681352545867e-12	0
DYNLL2	6.236902063692938e-33	-2.274135568806793	0.75	1	2.069216997671406e-28	-0.25
PDE3B	1.5329378146761269e-16	2.2688221622763765	1	1	5.085827787750986e-12	0
FBXL7	2.172713337495593e-16	-2.266202458162676	1	1	7.208411039809129e-12	0
EDF1	1.3306590364880095e-26	-2.256790686422708	1	1	4.414727485356269e-22	0
RIPOR2	1.7947674010447083e-11	2.252157814321342	1	1	5.954499806446029e-7	0
SLC26A2	1.3614779088781027e-34	-2.2510516181855658	1	1	4.516975258284881e-30	0
CTNNAL1	5.979849141875606e-37	-2.2356940568392094	1	1	1.98393454980007e-32	0
OAZ1	7.095101374559286e-9	-2.225645057651959	1	1	2.3539417830375342e-4	0
TMC8	3.765974132522237e-15	2.2239832094273613	1	1	1.2494372379469024e-10	0
ITM2B	2.7899078288589483e-29	-2.2203669841843827	1	1	9.256077203805334e-25	0
PBX1	5.722693817903374e-18	-2.217881794666286	1	1	1.8986181279658024e-13	0
COX4I1	4.8349227541655634e-9	-2.206799970513213	1	1	1.604082322149509e-4	0
PPARG	6.072901352499538e-14	2.2065374013288883	1	1	2.0148064817187717e-9	0
CPEB4	1.7190160442587465e-15	-2.2065037144628477	1	1	5.703179530037243e-11	0
SNCG	4.3871471658417046e-30	-2.2023831984725164	0.5	1	1.4555238152113024e-25	-0.5
PET100	4.363782000089516e-8	-2.1834872930632483	0.75	1	0.0014477719541696988	-0.25
ALDH3A2	8.700871255329828e-35	-2.1728660783799265	1	1	2.886688056380777e-30	0
PHPT1	3.1568963166357837e-13	-2.1670324540297665	0.75	1	1.047363490970254e-8	-0.25
MLEC	5.871918970536443e-32	-2.1670193700704607	1	1	1.948126556854876e-27	0
ZNF275	5.025030573919684e-41	-2.1657986337591733	1	1	1.6671543935093335e-36	0
HDHD3	2.994263623838065e-25	-2.158700107343245	1	1	9.934068424807549e-21	0
TRAPPC2L	7.204253807072084e-9	-2.156416405889407	0.75	1	2.3901552855723054e-4	-0.25
PRDX5	1.9991323182519833e-11	-2.156042885424273	1	1	6.632521292264606e-7	0
VSTM4	6.183580785577473e-31	-2.15560350339603	1	1	2.051526597231038e-26	0
HSPB6	1.2705413457136052e-11	-2.1542081954920995	0.75	1	4.2152750226740283e-7	-0.25
UBXN6	4.134838950730672e-32	-2.15099091738534	1	1	1.3718155186839151e-27	0
DPM3	1.9613400127369182e-11	-2.150176713176527	0.5	1	6.507137760257273e-7	-0.5
SYTL3	2.0420131292224635e-13	2.149466128398017	1	1	6.774786958821367e-9	0
INPP5D	8.246721278365181e-18	2.148757010079344	1	1	2.736014718523216e-13	0
CCND2	2.400829768388754e-41	-2.1484987931087978	1	1	7.96523292258337e-37	0
MCOLN3	1.1188610737700981e-11	-2.1448918617477846	1	1	3.7120453844470547e-7	0
ARHGAP15	9.549336042755066e-14	2.141683643106675	1	1	3.1681832189048484e-9	0
NME1-NME2	3.405385531333723e-23	-2.140158590651755	1	1	1.1298047577305893e-18	0
ST3GAL5	3.88385934447477e-16	-2.138855341979332	1	1	1.2885480147163945e-11	0
RCSD1	1.3806024802825267e-15	2.136239872635402	1	1	4.5804248488333386e-11	0
KCNQ1	9.289984660182384e-22	-2.13501994350855	1	1	3.082138210708709e-17	0
LONRF2	2.3111616971321216e-26	-2.125392294913931	1	1	7.667741162575239e-22	0
NACA	6.221679616833655e-7	-2.122662073526502	1	1	0.020641666464769018	0
MRFAP1	1.4463161127645344e-13	-2.116168288315417	1	1	4.798442967318896e-9	0
SEMA6A	1.1019933310376524e-31	-2.115004927309326	1	1	3.656083274383619e-27	0
CDC42SE2	2.4831166259742564e-16	2.113524751499237	1	1	8.23823602999479e-12	0
ACTG1	1.445532827238642e-20	-2.1113630774372343	1	1	4.795844260929643e-16	0
GSTP1	6.828465743473506e-11	-2.1079812066240726	1	1	2.265480079712205e-6	0
AC093110.1	5.694959623422102e-22	-2.107892531399892	1	1	1.889416754262751e-17	0
CELF2	1.8249021643341652e-11	2.098459600863506	1	1	6.05447791061146e-7	0
HMGCR	2.4187716815033136e-32	-2.095801599858688	1	1	8.0247588077235435e-28	0
WHRN	6.529223682845164e-29	-2.0942446457903277	1	1	2.16620054125754e-24	0
MCRIP2	3.3929742237187196e-33	-2.090800946139287	0.75	1	1.1256870582031597e-28	-0.25
LDLR	5.140186772389544e-15	-2.0907552892814483	1	1	1.7053597654756791e-10	0
SLC25A3	6.240457025847883e-23	-2.090561219075588	1	1	2.070396427465552e-18	0
NDUFS8	6.493532489606584e-24	-2.0904296326425307	1	1	2.1543592740767766e-19	0
TBC1D4	3.561995903144486e-22	-2.0897280142975205	1	1	1.181763380786246e-17	0
PRDX6	1.2073416524285646e-9	-2.0894447130425613	0.75	1	4.005597400262249e-5	-0.25
AC008878.3	2.3266804674803093e-12	2.0891047971996546	1	1	7.719227786959422e-8	0
TPD52L1	8.556409041417888e-22	-2.083716129504381	1	1	2.8387598276712126e-17	0
NDUFB10	3.4918234260617894e-28	-2.0824582911950653	1	1	1.1584822580645198e-23	0
NDRG2	1.3938539981374874e-31	-2.0702768601252783	1	1	4.624389409620742e-27	0
ATP5MD	8.136247971981555e-8	-2.066486067731814	1	1	0.0026993629896643204	0
DDR2	2.7945493048503696e-24	-2.0623547698965696	1	1	9.271476228702071e-20	0
AKNA	9.66567238497403e-21	2.0601920014777733	1	1	3.206780127162834e-16	0
AC119396.1	1.0963286785474707e-17	2.057909266394124	1	1	3.6372896568169435e-13	0
MYL12B	1.5271519528820356e-20	-2.056174055478696	1	1	5.06663203407673e-16	0
SAT2	2.6491214654419727e-33	-2.0534930383515446	0.75	1	8.788990285896832e-29	-0.25
ATP5F1B	2.0425052629527087e-22	-2.0493540168267566	1	1	6.7764197108982014e-18	0
NDUFC1	3.499739481959863e-8	-2.0491039071434596	1	1	0.0011611085679298237	0
MIR202HG	4.773938223481308e-26	-2.0386585403408017	0.5	1	1.5838494844043936e-21	-0.5
NXPH1	5.331246507515021e-13	-2.0356537292988763	1	1	1.7687476537982585e-8	0
CTSA	3.6577201629442073e-32	-2.034896622291174	0.75	1	1.2135218184599997e-27	-0.25
AES	2.14032618293281e-29	-2.034292872475767	1	1	7.100960177116183e-25	0
FYN	2.2136470934179577e-15	2.0305778292350287	1	1	7.344216961832759e-11	0
BCL11B	2.4165291599486687e-13	2.024651269130006	1	1	8.017318793961698e-9	0
SEC61B	5.3178969664916375e-9	-2.0127429008018694	0.75	1	1.7643186765729305e-4	-0.25
TPM2	2.036689872142641e-37	-2.011321899165185	0.75	1	6.75712598880764e-33	-0.25
TPI1	3.80283511264755e-10	-2.011268485668627	1	1	1.2616666053230777e-5	0
RPS9	5.52363945888587e-12	-2.0070332736009506	1	1	1.832577863274565e-7	0
C3	2.1162869287554736e-20	-2.0042745210789477	1	1	7.021205143532034e-16	0
LRMDA	1.2803523197147712e-10	-2.0040267661122058	1	1	4.247824891117697e-6	0
NEAT1	1.8247319813729497e-9	-2.0038480156732303	1	1	6.053913294601035e-5	0
CYB561A3	6.618124137559154e-32	-1.9977411958388882	1	1	2.1956950451180004e-27	0
PGRMC1	7.717553302780517e-37	-1.995781922754206	0.75	1	2.560452659263492e-32	-0.25
AP2M1	1.0648209098908673e-35	-1.994390092754529	1	1	3.5327563327449303e-31	0
VAT1	2.8883014269412896e-29	-1.9942394804687478	0.75	1	9.582517644163117e-25	-0.25
CD46	7.786016070780797e-29	-1.9937245003083837	1	1	2.583166551802945e-24	0
SSR4	9.886139064123541e-24	-1.993058724574098	0.75	1	3.279924357304267e-19	-0.25
CEMIP2	4.234361497202902e-11	1.9926938080143006	1	1	1.4048341139270069e-6	0
TMEM258	1.1880060794820935e-7	-1.9914263682632924	0.75	1	0.003941447769897742	-0.25
FAM210B	2.128149626962368e-37	-1.9898560660821172	0.75	1	7.060562017373049e-33	-0.25
PCBP1	1.6548151125854694e-10	-1.9870426096916993	0.75	1	5.490180099024812e-6	-0.25
LCK	3.788298687914787e-14	1.9867237531248465	1	1	1.2568438556894888e-9	0
PRKCH	3.5869790521723897e-10	1.9857872402183276	1	1	1.1900520401392338e-5	0
PGM5	4.6237017501276884e-20	-1.9830003699508016	1	1	1.5340055296398632e-15	0
STK19	3.7539447557462155e-25	-1.9810760776020053	1	1	1.2454462516139219e-20	0
C12orf57	5.181461470896162e-9	-1.976619965791774	0.75	1	1.7190534721992198e-4	-0.25
KCNQ1OT1	4.0078460991236745e-17	-1.9741923952599194	1	1	1.3296831003062614e-12	0
TMEM205	3.1715650131524076e-32	-1.9736363319446737	0.75	1	1.0522301244135742e-27	-0.25
LAPTM4A	4.21685428660819e-27	-1.9619803741551043	1	1	1.3990257466679992e-22	0
BLK	1.1917647611289372e-18	1.9562723609053339	1	1	3.953917947997475e-14	0
LGALS3BP	3.1903359939089633e-27	-1.9541708011324597	0.75	1	1.0584577726991768e-22	-0.25
PSMA7	4.8806684436063416e-9	-1.9479166819978988	1	1	1.619259369535276e-4	0
SDC3	2.401757522867487e-24	-1.9467953043129973	1	1	7.968310933617462e-20	0
MAP3K5	6.370874302615985e-13	-1.9441078560761589	1	1	2.1136649673789054e-8	0
SLIT2	3.056776060274223e-11	-1.9427009127285997	1	1	1.014146593517179e-6	0
COBLL1	5.366640176788419e-19	-1.9400189915630832	1	1	1.780490211453094e-14	0
CARD11	3.329491687345809e-11	1.930097993627609	1	1	1.104625457110719e-6	0
NDUFB8	7.479325977890694e-11	-1.928280188610376	0.75	1	2.4814159796847958e-6	-0.25
ATP2A3	9.524683927649434e-13	1.9261053478354258	1	1	3.1600043866762524e-8	0
YWHAB	7.016980601377512e-23	-1.926044879179777	1	1	2.3280236541190174e-18	0
KCTD3	2.3391947542572498e-27	-1.9256267548805561	1	1	7.760746436199277e-23	0
HS3ST2	1.9959971419093345e-9	1.9238488967088276	1	1	6.622119717712599e-5	0
ITK	3.9518038147133014e-11	1.9235181390616365	1	1	1.311089951607432e-6	0
FAM129C	2.0194114221701257e-12	1.9221016345188398	1	1	6.699801275333826e-8	0
RASA3	1.651154584162175e-12	1.921862868053792	1	1	5.478035563874848e-8	0
RAB34	3.8518182697155035e-31	-1.9207307885814053	0.75	1	1.2779177473435125e-26	-0.25
TMEM147	1.7233812005768873e-27	-1.9162217834548407	0.75	1	5.717661809153939e-23	-0.25
TXK	1.6531902889588119e-12	1.9103941183034192	1	1	5.4847894216786504e-8	0
ATP5MC3	8.08343676931611e-11	-1.9095841602780905	0.75	1	2.681841816956006e-6	-0.25
AL365205.1	1.2363079510026283e-9	-1.9059914047514694	1	1	4.10169888904142e-5	0
BIN2	3.70840056072365e-14	1.9025071558576783	1	1	1.2303360540312855e-9	0
RPL4	1.7057451522845477e-11	-1.9024141192932746	1	1	5.659150691734444e-7	0
CSTB	1.6378544772820034e-9	-1.90130887770808	1	1	5.4339097992785025e-5	0
SPTBN1	1.2979513942536435e-14	-1.9006548038527122	1	1	4.306213340715313e-10	0
COPS9	1.8966391001618647e-7	-1.8980898661570673	1	1	0.0062924795426070185	0
TIMM13	2.7171884573713025e-12	-1.8954014192793642	0.75	1	9.01481614502077e-8	-0.25
BTF3	7.0777609510504495e-9	-1.8893601822786459	1	1	2.3481887507300077e-4	0
MSI2	6.436119413982583e-15	-1.8878420064255188	1	1	2.1353113379770014e-10	0
PTPRC	2.477083786407601e-11	1.885732453436861	1	1	8.218220878164497e-7	0
NDUFA13	9.33688688053584e-18	-1.8850981759156902	1	1	3.097698960355376e-13	0
IFI27	2.711139483267492e-36	-1.8825123607880725	1	1	8.994747463636558e-32	0
HSPA1B	9.766559203293673e-15	-1.8805149329519257	0.75	1	3.240251346876742e-10	-0.25
NEDD8	2.2370664819901715e-10	-1.877381544846658	1	1	7.421915467298792e-6	0
TMEM131L	2.460554468828599e-13	1.8772701107531855	1	1	8.163381561232643e-9	0
BCL2	1.9350272792371857e-10	1.8771098794403231	1	1	6.419840004325211e-6	0
GNAS	1.103797825457704e-22	-1.8715368491827138	1	1	3.662070045521024e-18	0
SQLE	1.6791487902934817e-8	-1.871454108050716	1	1	5.570911941556684e-4	0
TUBB4B	1.1636776918034498e-8	-1.8711258837463016	0.75	1	3.8607334780963056e-4	-0.25
FDPS	6.353666348544801e-16	-1.8701979335790853	1	1	2.1079558844567086e-11	0
TKFC	1.90881943855399e-22	-1.8682663324691582	1	1	6.332890251290573e-18	0
ATF4	4.144871976550808e-25	-1.8679423966528994	0.75	1	1.3751441756602614e-20	-0.25
STK10	3.053627922870899e-11	1.8579993837294353	1	1	1.0131021359708782e-6	0
AURKAIP1	1.7122237882484295e-26	-1.8543051076690327	0.75	1	5.680644862271815e-22	-0.25
FAM166B	2.9811581636248846e-20	-1.8541607357570358	0	1	9.89058843945828e-16	-1
ACTN4	1.5642549544127618e-17	-1.8533359221148757	1	1	5.18972866225522e-13	0
ZNF219	7.660832406758035e-37	-1.8506519577320268	1	1	2.541634367590113e-32	0
GADD45G	1.5895404849166412e-22	-1.849987760394218	0.5	1	5.2736184668079406e-18	-0.5
