gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
IGFBP7	3.037591952755303e-11	-1.42191947502917	1	1	1.0077818821656267e-6	0
CDK6	2.440760527355541e-9	-1.421497072627629	1	1	8.097711201607478e-5	0
HSPD1	7.157027862663539e-8	-1.421108511094625	1	1	0.0023744871339958823	0
UQCRQ	2.134829424587512e-9	-1.419984270248083	1	1	7.082723581953988e-5	0
OSBPL10	2.5800301629601652e-9	1.4160634568250159	1	1	8.55976607165294e-5	0
ZNF521	3.416165575320793e-10	-1.40980858141898	1	1	1.1333812529241794e-5	0
MCF2L2	1.4923271026128235e-11	-1.4081215124903066	1	1	4.951093628338564e-7	0
ROMO1	3.4938450772415826e-8	-1.405655691783588	0.75	1	0.0011591529812764398	-0.25
FRMD5	5.14823452486697e-9	-1.4016773166035508	1	1	1.7080297683151147e-4	0
TBC1D4	3.5025071629571355e-7	-1.3987855934996947	1	1	0.011620268014542889	0
RBP1	1.7053334739029767e-7	-1.3953364253264828	0.5	1	0.005657784866367905	-0.5
RERG	1.276699148039725e-10	-1.395276729415459	1	1	4.235704763451396e-6	0
P3H2	3.451295782819652e-12	-1.3946877194167646	1	1	1.145036401866076e-7	0
ARHGAP24	2.8083822542057667e-8	1.3906873796474923	1	1	9.317369804778472e-4	0
NR1H4	1.6870819267568107e-14	-1.3892592086389344	1	1	5.59723170840107e-10	0
MAPK4	1.9025929695680413e-8	-1.3852651216342313	1	1	6.312232695135891e-4	0
KCNQ1OT1	8.963458326685267e-10	-1.3833861417458757	1	1	2.973806569044371e-5	0
CHAD	1.526673528379665e-7	-1.3786900227206034	1	1	0.005065044765105215	0
SCD	4.944513145555615e-11	-1.3743904647898662	1	1	1.6404411263009865e-6	0
GLRX	2.185592834807786e-8	-1.372439105964974	1	1	7.251141348041792e-4	0
SNX9	3.288336822393564e-7	1.3694098704455235	1	1	0.010909715075655127	0
MAN1C1	1.0246748487729353e-6	1.3643158692734265	1	1	0.033995637457739675	0
ACTN4	8.197363090160579e-10	-1.35912664902428	1	1	2.7196391524225755e-5	0
RALGPS2	2.66477855505412e-12	1.3544751493569531	1	1	8.840935812103054e-8	0
RNASEK	9.021628504459598e-7	-1.350441622470004	1	1	0.02993105688924561	0
AL139383.1	9.801885801460056e-10	-1.345194673430122	1	1	3.251971652350403e-5	0
STARD10	1.3610187842234662e-11	-1.3425489022921149	1	1	4.5154520204181934e-7	0
CYP51A1	4.738586893644891e-10	-1.3408813428077473	1	1	1.5721209737045657e-5	0
RASA3	3.8655514443765473e-07	1.3381264249334819	1	1	0.01282474002700807	0
SERPINA5	3.489391122965228e-16	-1.335973235995867	0.25	1	1.1576752928661737e-11	-0.75
FMN1	7.034844904298527e-10	1.331126673745014	1	1	2.333950493899122e-5	0
UQCRB	7.983384986189904e-7	-1.326425843601528	1	1	0.026486476368682246	0
ZNF462	1.0649751276009806e-11	-1.3250654829597044	1	1	3.533267980841773e-7	0
CNTNAP2	3.449826734831417e-7	1.3148508164965786	1	1	0.011445490158150192	0
IFITM10	1.3926155598015387e-17	-1.312166168811049	1	1	4.620280642753565e-13	0
CYB5B	1.5317391807953387e-15	-1.3092013354653567	1	1	5.0818510801246954e-11	0
MAMSTR	2.650625719224114e-11	-1.301086101247261	1	1	8.793980948669844e-7	0
ST6GALNAC5	9.69298801211051e-12	-1.3002474699275872	1	1	3.215842632777904e-7	0
AC092691.1	6.086519601214028e-8	-1.2959229344985554	1	1	0.002019324608094778	0
C9orf16	1.4571404956113002e-7	-1.2889845073162336	1	1	0.0048343550222896105	0
AP000924.1	2.6179954401725584e-9	-1.2880168785594643	1	1	8.685723471860497e-5	0
CXCL12	7.062219659339537e-7	1.2865625133406933	1	1	0.023430326163790784	0
FHOD3	5.0147686642474046e-8	-1.2841956988418106	1	1	0.0016637497997373614	0
TRMT112	4.3139922072130884e-7	-1.2732554351675764	1	1	0.014312531945870864	0
PHPT1	1.6925077404987217e-8	-1.2723784644899006	1	1	5.615232930652609e-4	0
ANGPT1	6.294060651939173e-7	1.270678518852916	1	0.75	0.020881805024938596	0.25
TNS1	1.2959490216308225e-7	-1.264511828882001	1	1	0.0042995700690645795	0
TCEAL9	7.787761769599096e-7	-1.2608677495443552	0.5	1	0.02583745722299892	-0.5
KIAA1522	1.0959530397101932e-15	-1.243465103116585	1	1	3.636043399846508e-11	0
FARP1	1.5371434999913657e-10	-1.24182247618127	1	1	5.099780989921354e-6	0
SLC16A10	9.350895263887868e-7	1.2413944613261843	1	1	0.03102346521700078	0
ADGRL3	5.059586311178864e-8	-1.2365754703101655	1	1	0.0016786189504598118	0
CD9	1.1290477526887594e-16	-1.2312140742313864	1	1	3.745841729095497e-12	0
ST3GAL5	2.4872905427446604e-8	-1.2260052605841618	1	1	8.252083833663959e-4	0
NCAM2	2.8195222992204184e-7	-1.2234518036242545	1	1	0.009354329132123583	0
MTUS1	2.6357478623351403e-7	-1.2097771583108274	1	1	0.008744620682869296	0
PHC2	5.389906381402214e-7	-1.2076812062865598	1	1	0.017882092401578127	0
ZIM2	1.8005903578878025e-18	-1.2047697338719356	1	1	5.973818630364362e-14	0
AC119396.1	9.39620059586336e-7	1.2004448811738495	1	1	0.03117377471689587	0
PPP1R9A	1.0594564372017199e-7	-1.1987131430998053	1	1	0.0035149586217041464	0
ADGRV1	1.5922048756538283e-10	-1.1915550176450258	1	1	5.282458115956706e-6	0
THOC3	2.007552297738973e-8	1.190725953724585	1	1	6.660456258208591e-4	0
ADAMTS9-AS2	8.99538701427124e-8	-1.1899504534934422	1	1	0.0029843995497247696	0
SOAT1	1.0479321767695493e-8	-1.1879553409657153	1	1	3.476724582868334e-4	0
TIAM1	2.678027967211008e-9	1.1873652679741309	1	1	8.884893386815962e-5	0
CPEB4	2.9335636480881945e-12	-1.1857605567377743	1	1	9.732684115262202e-8	0
AC084024.3	1.8321619412804245e-9	-1.180966230625343	1	1	6.0785636725860644e-5	0
SPARC	2.6827327345325112e-9	-1.177589819806781	1	1	8.900502393358513e-5	0
MCUB	1.2471260666795786e-7	1.1744115556502874	1	1	0.004137590151422838	0
IFITM3	8.274916073588775e-7	-1.172361777051483	1	1	0.02745368905734548	0
SLC47A1	9.022000972998339e-10	-1.1717449698787714	1	1	2.993229262811659e-5	0
MDFIC	2.03374285651217e-14	-1.1684706198953292	1	1	6.747348675050426e-10	0
CYYR1	2.281943032304476e-12	-1.1681362386729786	1	1	7.57080239827656e-8	0
ZNRF3	7.015951749694539e-9	-1.165841681221262	1	1	2.3276823119961572e-4	0
PRDX5	1.5537505006875326e-7	-1.16325041906264	1	1	0.005154878036131027	0
