gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
HSPE1	7.807801250177249e-7	-2.2769016821751054	1	1	0.02590394220771306	0
C2CD2	1.4475121546639982e-16	-2.273918470685417	1	1	4.802411075528747e-12	0
LONRF2	5.3149844757158015e-40	-2.2652097795273134	0.75	1	1.7633523995082314e-35	-0.25
FRMD5	1.1120515650982447e-14	-2.259674865636331	1	1	3.6894534775264465e-10	0
CTNNAL1	2.1625056240814817e-26	-2.257336906773395	1	1	7.174544909015132e-22	0
TTN	1.1758674966854737e-28	2.2533012078091894	1	1	3.901175593753396e-24	0
BORCS7-ASMT	1.0992526902035416e-24	-2.2442314365217833	1	1	3.6469906502882903e-20	0
DCN	2.6309266720829395e-37	-2.2421682947039026	1	1	8.728625419969568e-33	0
FGF12	3.8127027268997974e-14	-2.238692744124698	1	1	1.2649403837035457e-9	0
MAP3K15	2.883286677525465e-31	-2.2184665270948707	1	1	9.565880210026236e-27	0
AP000812.1	8.425361527517396e-10	2.21102081447226	1	1	2.7952821939844467e-5	0
AL109930.1	2.2691988009052956e-12	-2.2095464659557016	1	1	7.5285208617635e-8	0
RORA	2.532304011825399e-13	-2.203213519376682	1	1	8.401425020033127e-9	0
IGHG1	2.3727645043962143e-7	2.200593086911033	1	0.75	0.00787212079623532	0.25
MAGI2	6.8256538906856975e-16	-2.1985324908117208	1	1	2.264547191312794e-11	0
MGP	6.486895143194976e-18	-2.1928814460186925	1	1	2.1521572016577972e-13	0
SULT2A1	1.829345035022255e-21	-2.1879407223264833	0.75	1	6.069218022693335e-17	-0.25
IGHM	3.287440928950678e-20	2.18720596787192	1	1	1.0906742769979666e-15	0
KCNQ1OT1	6.679187782915136e-15	-2.1815884792599496	1	1	2.2159541307377546e-10	0
HDHD3	1.972324236668195e-21	-2.1741492443588117	1	1	6.543580119994071e-17	0
MCF2L2	3.234393522474612e-15	-2.1662132276606765	1	1	1.073074738951402e-10	0
AC092691.1	1.1659048773161393e-25	-2.1563892560301396	1	1	3.868122611471755e-21	0
PEG10	2.0206559308794304e-31	-2.152448841388484	0.5	1	6.703930181878687e-27	-0.5
APOE	2.0100423152367225e-8	-2.15100035695724	1	1	6.668717389260874e-4	0
LINC00290	2.974663229605771e-11	-2.147605413883608	1	1	9.869040196863066e-7	0
UNC5C	1.7408796451686192e-9	-2.141992987714847	1	1	5.775716398775928e-5	0
IGFBP5	1.404943302147183e-32	-2.1363643782207276	1	1	4.66118039353371e-28	0
RPS8	7.743938400901124e-9	-2.113301269958102	1	1	2.569206443266966e-4	0
DLK1	5.29070340708688e-29	-2.10856800300088	0.5	1	1.755296669369214e-24	-0.5
CALN1	1.8547723819102163e-7	-2.1043128815273735	1	1	0.006153578331463525	0
ABCB1	3.652576544873523e-38	-2.1017860879807326	1	1	1.2118153202926886e-33	0
MYL9	1.061181570650797e-28	-2.0999205688669615	1	1	3.520682096948149e-24	0
GRAMD1B	2.948044023194434e-15	-2.099347545441801	1	1	9.780725655752174e-11	0
NCAM2	1.506438995001259e-11	-2.081428328407987	1	1	4.997912653715677e-7	0
MCOLN3	8.831860114469108e-11	-2.0774086961158287	0.75	1	2.930146230177416e-6	-0.25
IGLC2	4.066437775118199e-11	2.067690628336956	1	0.75	1.3491220606509648e-6	0.25
NR1H4	7.27604094463783e-27	-2.0627829859096223	1	1	2.413972104202493e-22	0
