gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
PDE7B	2.8757683413234824e-8	2.412426039610387	1	0.667	9.497224947220801e-4	0.33299999999999996
RPL7	2.306136999887503e-14	-2.4116180418622735	1	1	7.616017442128479e-10	0
GUCY1A2	4.371345811472279e-13	-2.4065061274802755	1	1	1.4436369542387201e-8	0
PDGFRA	5.236358998255054e-7	-2.4030228525320787	1	1	0.017293075591737317	0
RPS17	8.030399987613313e-11	-2.398887053719884	1	1	2.6520395959092966e-6	0
RPL3	1.4840108932037514e-10	-2.3933537959610405	1	1	4.9009459748053895e-6	0
AL109930.1	9.656565354678662e-7	-2.389047963046849	1	1	0.03189080708382628	0
LMCD1-AS1	5.64023389137157e-7	2.3888508420559202	1	0.667	0.01862687242625461	0.33299999999999996
HSP90B1	4.955225884042371e-13	-2.3749200170085834	1	1	1.636463348204993e-8	0
TENM3	5.236242739196047e-10	-2.362449429504986	1	1	1.7292691646194947e-5	0
PTCH1	5.26726830693963e-9	-2.359587378303153	1	1	1.7395153583668128e-4	0
MCOLN3	3.460437333667106e-14	-2.3555456913308292	0.667	1	1.1428094294435619e-9	-0.33299999999999996
MAML2	7.311391741455758e-20	2.3410868554795865	1	1	2.414587122615764e-15	0
RPS26	2.3591621856185363e-7	-2.3395348395245126	1	1	0.007791133118005216	0
RPL31	1.3381249761154438e-7	-2.3340800521257905	1	1	0.004419157733621253	0
COLEC11	4.0290646269569037e-7	-2.327107583482903	1	1	0.013305985930525175	0
IGFBP7	6.594618410232583e-14	-2.3172222116990833	1	1	2.1778727299793106e-9	0
MATN2	2.7089070680169344e-16	-2.311715801296991	1	1	8.946165592125926e-12	0
GAPDH	1.230452130559242e-11	-2.310911694219847	1	1	4.063568161171897e-7	0
MEG3	2.141562198554353e-7	-2.3099000849055327	1	1	0.007072509160725751	0
HSPB1	1.38656989445586e-7	-2.3080212517790364	1	1	0.004579147076440478	0
SOAT1	9.632848889889333e-22	-2.3075664837304966	1	1	3.181248345885952e-17	0
NIN	4.947436723893903e-7	2.3063677362436197	1	0.667	0.016338909780659615	0.33299999999999996
RPL14	4.652216858962362e-13	-2.300449116312264	1	1	1.53639461767232e-8	0
EEF1G	1.950810393331047e-9	-2.2960000512129004	1	1	6.442551323975783e-5	0
STK39	8.935490263369302e-7	2.294435636390004	1	0.667	0.02950945659477712	0.33299999999999996
BSG	1.1085438026536453e-6	-2.2926306342732063	1	1	0.036609659082636636	0
DLC1	4.696964801281179e-9	2.2916776674948087	1	1	1.5511726256231092e-4	0
RPS2	1.4357625736234193e-9	-2.2881156210865594	1	1	4.741605899391342e-5	0
MAP4K4	5.993926381992999e-8	2.2863602891356205	1	0.667	0.0019794941876531877	0.33299999999999996
RPL30	1.7338229317272933e-9	-2.2849998333410877	1	1	5.725950232029386e-5	0
WDR86	1.8694202383119217e-7	2.279012580444734	1	0.667	0.006173760337025122	0.33299999999999996
CBLN4	1.1688872302041847e-6	-2.275993668894399	0.333	1	0.0386025007774932	-0.667
HIP1	1.3669584323651163e-6	2.2716998760979905	1	1	0.045143802228857964	0
UQCR10	1.3403681029081634e-7	-2.264308644975806	1	1	0.00442656565985421	0
MSI2	2.0138426422735536e-10	-2.2568881739187403	1	1	6.6507153261084105e-6	0
RPL18A	9.234322510525061e-17	-2.25542757058612	1	1	3.0496350091009015e-12	0
PRPS2	3.7495648753200205e-20	-2.254629798890008	1	1	1.2382938000744367e-15	0
UNC5C	1.1031876582923733e-7	2.249882900806795	1	1	0.0036432772415105627	0
BGN	2.973015398207537e-7	-2.248002917599861	1	1	0.009818383352580392	0
FDXR	5.404161093723877e-19	-2.247482383751028	1	1	1.7847242012023104e-14	0
GHR	3.2436366151290407e-9	2.2460900288891357	1	1	1.0712109921463657e-4	0
RPL36A	4.337485763482473e-9	-2.245672679186111	1	1	1.4324546733900865e-4	0
FKBP5	1.6459939743468366e-10	2.2447961365310407	1	1	5.4358951002804275e-6	0
CD9	2.045613116309452e-12	-2.2439723605210053	0.667	1	6.755637316611964e-8	-0.33299999999999996
KCNK2	5.780304510641853e-12	-2.23909658387789	0.667	1	1.9089455646394718e-7	-0.33299999999999996
HSP90AB1	3.731808931485844e-11	-2.2255352559803736	1	1	1.2324298996231998e-6	0
ABCA9	5.486092357420704e-7	2.2253839124848542	1	1	0.018117820010381876	0
SULT2A1	7.22931211553044e-17	-2.224887065492822	0.667	1	2.387480326153928e-12	-0.33299999999999996
ARHGAP24	3.166004718776267e-10	2.222771144767832	1	1	1.0455730583758622e-5	0
SERF2	4.840347737689711e-8	-2.2197031620680985	1	1	0.001598524840372027	0
RPS16	1.5554744262307153e-11	-2.2188340745003328	1	1	5.136954292626937e-7	0
MEIS1	1.3963565615752944e-9	-2.2171330387600054	1	1	4.6114675446024096e-5	0
CALN1	5.176087036999071e-9	-2.2123302754681378	1	1	1.709402743968943e-4	0
PDE10A	7.727067767651681e-7	-2.207445689490135	1	1	0.025518641302669676	0
NR2F1-AS1	3.6432522977867096e-17	-2.1933678662395426	1	1	1.2031840713440609e-12	0
RPL35	1.1030173495513836e-7	-2.1928847723501783	1	1	0.0036427147968934445	0
MOXD1	6.058199196271134e-7	-2.1885311833440984	0.667	1	0.02000720284568542	-0.33299999999999996
RPLP0	2.0180805334326104e-10	-2.18832724140353	1	1	6.664710961661196e-6	0
ADAMTS2	2.993829593319077e-10	2.1882325973585743	1	1	9.887122231936251e-6	0
CSRP1	6.053797303954173e-8	-2.181927175834527	1	1	0.0019992665596308655	0
SCD5	5.038012776590989e-13	-2.180940992880865	1	1	1.663803719469174e-8	0
TAC1	1.8907665768020296e-12	-2.1757867226339638	0.333	1	6.244256619888703e-8	-0.667
DNAJC6	4.921329830701569e-7	2.174267129467463	1	1	0.016252691765891933	0
FADS1	8.117721695203919e-16	-2.173862571835474	1	1	2.680877589841094e-11	0
LSP1	3.859507012706949e-8	-2.1672437007289282	1	1	0.00127460219094647	0
FGF12	3.349001890457189e-9	-2.1660119770991235	1	1	1.1060078743234867e-4	0
PAK3	1.1952871382900395e-10	-2.1447044586387127	0.667	1	3.947435774202855e-6	-0.33299999999999996
TPD52L1	1.3459077714059808e-6	-2.1439831191197976	0.667	1	0.04444860415068252	-0.33299999999999996
RPL27A	6.08526321072386e-16	-2.1347768377318825	1	1	2.0096581753415548e-11	0
ABCA6	1.755794424200596e-7	2.130421299764107	1	1	0.005798511085922468	0
RPS29	2.520286130752861e-7	-2.128110771563251	1	1	0.008323244946811324	0
RPL10A	1.1143428895353773e-11	-2.1238382607216675	1	1	3.6801173926905835e-7	0
NAALADL2	3.2605814545551946e-8	2.1235614516839267	1	1	0.001076807025366853	0
TOMM7	3.9781502876749565e-13	-2.118851461949345	1	1	1.3137841325046543e-8	0
BEX3	3.074224718386781e-9	-2.117641360910694	1	1	1.0152627132472345e-4	0
OMD	2.3237803058977557e-8	-2.116651822915529	1	1	7.674284460227338e-4	0
CDH2	5.613602331005626e-10	-2.1078921390433853	1	1	1.8538921698146077e-5	0
EID1	8.90496498046032e-7	-2.1076079697328542	1	1	0.029408646847970208	0
UBA52	2.972343617795855e-15	-2.1068107758387216	1	1	9.816164797770811e-11	0
ZBTB7C	6.04545424157194e-7	-2.1054644121275157	1	1	0.01996511263279133	0
DAPK2	7.848927448733023e-8	2.1041974623013617	1	1	0.0025921082899440805	0
RPS3A	2.9865228791321915e-14	-2.1023332838834294	1	1	9.862991808334062e-10	0
ITM2B	3.3554146992490167e-7	-2.099897441973506	1	1	0.011081257044269878	0
ARHGEF28	2.989464074314611e-7	-2.0983683677471343	1	1	0.009872705105424004	0
UBB	4.645383913207953e-12	-2.0937359072723205	1	1	1.5341380373369266e-7	0
MAP3K15	5.594929102970575e-13	-2.0859657379257026	1	1	1.8477253362560325e-8	0
C1orf21	6.726197899516152e-10	-2.0852321128917595	1	1	2.2213268563152093e-5	0
TM4SF1	6.564944577317264e-19	-2.0744858143719487	0.667	1	2.1680729466590264e-14	-0.33299999999999996
NOVA1	5.164739775368147e-12	-2.067529038557285	1	1	1.7056553108153305e-7	0
AC078880.3	4.702156473935254e-15	-2.0666603314268612	0	1	1.5528871755171175e-10	-1
CD59	2.7080895986405166e-11	-2.065338251165029	1	1	8.943465899510306e-7	0
TKT	3.6733009383831824e-8	-2.0630123953851918	1	1	0.001213107634901046	0
