gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
C10orf90	6.375958963809108e-20	3.98167472025688	1	0.698	2.1153519054229478e-15
AC097521.1	2.0459975197874565e-20	3.9797500705604585	1	0.605	6.788005971398845e-16
AC021006.2	1.4381259923983042e-16	3.97926055111165	1	0.651	4.771270604979854e-12
AC007344.1	3.748553579709156e-21	3.9771125490584525	1	0.767	1.2436576211401067e-16
FOXN1	2.6237244754539773e-19	3.976720368950678	1	0.605	8.704730692213661e-15
DYTN	3.772056565464165e-18	3.975859492605678	1	0.674	1.2514552067240461e-13
CLDN10-AS1	5.84924766457785e-19	3.9750626550208468	1	0.698	1.9406048976769934e-14
KCNJ6	5.593142521830482e-29	3.9741950652478626	1	0.814	1.8556368944676988e-24
XDH	1.4128479270264697e-18	3.972489512378451	1	0.674	4.6874055674957186e-14
PLPPR1	1.0310303224901419e-21	3.9696209299824403	1	0.814	3.420649300925544e-17
LINC00698	2.730302462523362e-9	3.9663071383103334	1	0.744	9.058324479913758e-5
AC022523.1	2.665617157996597e-25	3.9649854695450797	1	0.767	8.84371804508531e-21
AL163932.1	7.414692651421936e-17	3.9647833133018584	1	0.651	2.459972580962256e-12
AC012413.1	2.993127423397107e-11	3.9637212188405107	1	0.488	9.930298852604583e-7
UGT2B15	4.719452318676308e-12	3.9624948432921965	1	0.512	1.5657726957672389e-07
MUC17	2.3926291281667867e-25	3.9594083203540635	1	0.698	7.938025658518948e-21
AC073176.3	2.7351137066619957e-20	3.959391575337162	1	0.791	9.074286744592503e-16
AC105450.1	8.93000412970977e-22	3.957340338501078	1	0.791	2.962707470113811e-17
AC026167.1	1.1344704207929503e-21	3.9564104825550657	1	0.744	3.763832515064771e-17
TECRL	1.1953286793638397e-10	3.9555314692228425	1	0.698	3.9657419595254106e-6
AL353595.1	1.8205298905259072e-23	3.953401514882963	1	0.791	6.039972017797803e-19
SIM1	5.0479697478823675e-31	3.9515198924224872	1	0.628	1.674764923254933e-26
AC078980.1	7.204017001164882e-18	3.9512523848727237	1	0.721	2.3900767204764727e-13
TTC6	4.5868920579124393e-23	3.9496406396823107	1	0.767	1.52179317805361e-18
AC012574.1	6.30721890275041e-16	3.9491527648217186	1	0.698	2.0925460153655034e-11
AC018467.1	2.1860568059790187e-18	3.9451178368518613	1	0.698	7.25268066519659e-14
CLCN1	8.01458742026158e-15	3.9443364601984836	1	0.605	2.6589996684201845e-10
GABRA2	1.688120102210387e-20	3.94415067713988	1	0.744	5.600676063103401e-16
AC091114.1	6.687891330767811e-21	3.944044943453564	1	0.721	2.2188417068088365e-16
AC096669.1	1.1752895416611718e-17	3.941951075101283	1	0.512	3.89925811236927e-13
AL161646.2	1.1649620233051148e-14	3.9377848792443433	1	0.535	3.8649945047193796e-10
ZBBX	4.0122782724335416e-24	3.936446163828567	1	0.605	1.331153562445276e-19
OSTM1-AS1	7.564365088049778e-19	3.9352373137734737	1	0.581	2.5096294052622746e-14
OR2AT4	3.700284570853056e-12	3.933922980912401	1	0.535	1.2276434120719185e-7
AC090679.1	9.600561382224668e-20	3.9325449398248358	1	0.535	3.185178249780678e-15
AL513323.1	8.257344513232724e-17	3.924753696560102	1	0.698	2.739539189155221e-12
AC015522.1	1.574184629406475e-18	3.923398503338244	1	0.767	5.222672344981862e-14
LINC01609	2.928127125492705e-15	3.9230674248820514	0.75	0.698	9.714647364247147e-11
PDILT	1.8849369645330292e-16	3.92261959383656	1	0.605	6.253655367231231e-12
HCRTR2	1.2935246073823996e-21	3.921371696811517	1	0.698	4.291526589912587e-17
AC046195.2	9.292933616936707e-16	3.9204124088726813	1	0.674	3.083116586091091e-11
AC090403.1	2.68507369249879e-28	3.9190303107038296	1	0.767	8.908268989603236e-24
AC034268.2	6.020595455156922e-34	3.9141719270453468	1	0.86	1.997452954157412e-29
PRDM14	1.45467765036041e-19	3.9139427883857048	1	0.651	4.8261840406007325e-15
AL691420.1	5.722834690371497e-27	3.913877455736696	1	0.837	1.8986648652245514e-22
NALCN-AS1	2.35351273893045e-22	3.913146085881797	1	0.744	7.808249213949554e-18
G6PC	1.0874229749456039e-14	3.912243905887787	1	0.512	3.60774320397703e-10
LINC01478	1.1421990943677121e-16	3.911713435042979	1	0.744	3.789473935383759e-12
AC104051.1	2.687876240526506e-23	3.911604157467204	1	0.698	8.917567003194789e-19
AC096577.1	1.8649775410141422e-25	3.9086118619814005	1	0.744	6.18743598782262e-21
AC110014.1	1.7949948473266296e-15	3.908062004910919	1	0.628	5.955254404975558e-11
IQCM	1.705696777589274e-23	3.907872594750395	1	0.791	5.658990199007934e-19
AC004704.1	9.569312573947876e-13	3.9063309976963474	1	0.721	3.174810832658687e-8
UGT2B4	5.453312674618165e-9	3.905032587020444	1	0.372	1.8092455460580687e-4
GRM4	1.374146750541275e-19	3.904933844171794	1	0.744	4.5590066742707885e-15
LINC00589	8.759071017097868e-14	3.903923389588443	1	0.674	2.9059969913425598e-9
AL606804.1	4.167534807415328e-14	3.9029327942476106	1	0.605	1.3826630230561835e-9
LINC00879	2.873682319421063e-17	3.9018724089209376	1	0.744	9.53401583114326e-13
AL353072.2	2.653479012596221e-24	3.9012238671285484	1	0.651	8.803447320090482e-20
AC087564.1	1.105409656343111e-12	3.8991288042054535	1	0.744	3.667417616849539e-8
LINC01205	1.980446795125061e-15	3.8985854309154924	1	0.628	6.570528332186415e-11
CUX2	7.330748832381154e-15	3.89763042741653	1	0.86	2.4321225401190954e-10
AC100818.1	3.792535069184763e-12	3.8965602534302044	1	0.558	1.2582493599034288e-7
AC023796.1	3.9989779758040004e-15	3.8965540645231203	1	0.651	1.3267409230324933e-10
AC018709.1	8.323105745746079e-20	3.8950786965156334	1	0.581	2.7613567932661766e-15
TMEM74	4.367186306112314e-21	3.8938809845189652	1	0.744	1.4489014007788823e-16
LHX1-DT	3.273600381092481e-22	3.892128800565348	1	0.651	1.0860823984350526e-17
LINC01592	7.735860606173896e-10	3.8917281404673854	1	0.721	2.5665264733103134e-5
AC011483.1	1.5985720373380007e-27	3.8915385916619014	1	0.721	5.303582448276285e-23
LINC01727	4.564013919251736e-22	3.889137079033391	1	0.558	1.5142028979901483e-17
LINC00587	4.2190232128800734e-13	3.888333192887637	1	0.512	1.399745331337222e-8
DAO	2.7120951372089733e-23	3.8878060668293535	1	0.744	8.99791803671821e-19
AL157378.1	2.927705909044616e-10	3.8872801509453745	1	0.442	9.713249894437323e-6
CASR	1.5278185709116016e-10	3.883981959560174	1	0.698	5.068843672713421e-6
LINC01889	4.908197152572582e-19	3.883529084553907	1	0.581	1.6283925693090056e-14
AC011306.1	1.3013094208089334e-17	3.8834175330216323	1	0.698	4.317354265417798e-13
AC002463.1	7.25548347845037e-23	3.8830470246616136	1	0.605	2.407151753645479e-18
GABRB1	1.530934060988311e-13	3.882008487922562	1	0.767	5.079179934140919e-9
AC037486.1	4.6724790389819275e-26	3.8812788815690418	1	0.791	1.5501883707630342e-21
AC005394.1	3.777631641210853e-15	3.878218820666084	1	0.651	1.2533048496045245e-10
OTOP3	7.446552350670386e-14	3.877789305854679	1	0.581	2.470542673381914e-9
LINC00558	1.403400966463686e-8	3.8775172701190703	1	0.349	4.6560633864365714e-4
AL138927.1	1.2420290617893019e-25	3.87739900275042	1	0.698	4.1206798182983665e-21
PRDM9	1.2929691934958121e-19	3.8764425340644495	1	0.674	4.2896838932610555e-15
AC090791.1	1.1346665372154854e-14	3.8761350933327527	1	0.465	3.764483170519816e-10
PPP1R3A	1.744531928611896e-19	3.8744059085174327	1	0.721	5.787833579555687e-15
AC020907.6	6.509048945748396e-10	3.873597701988724	1	0.372	2.1595071687309452e-5
AC010601.1	2.0774198639914212e-22	3.8727774966591126	1	0.791	6.8922558827643385e-18
AP003400.1	6.3465210825641346e-9	3.872735463699586	1	0.465	2.1055852995623028e-4
LINC00836	1.7809520376328245e-12	3.8724309332316498	1	0.698	5.908664575254422e-8
AC092131.1	7.911165287103186e-15	3.8714400940602323	1	0.721	2.624687307302224e-10
C6orf118	6.504777873853124e-15	3.869814834113604	1	0.419	2.158090155208251e-10
LINC01387	8.349686972608817e-15	3.8696186501061383	1	0.628	2.7701756469024273e-10
SYNPR	8.11352646838355e-31	3.8682716572423512	1	0.814	2.6918246764156103e-26
