gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CD83	8.896021437701671e-14	3.679448525120385	1	0.814	2.9514330323862834e-9
OLR1	1.0334969916461632e-8	3.6743568344514506	0.75	0.605	3.4288329691844756e-4
LYZ	2.241522792178316e-18	3.671848532285688	1	0.767	7.43670016761e-14
LILRB4	2.044084198260636e-10	3.6714024501039875	1	0.744	6.7816581445693125e-6
ATP8B4	4.488829315463493e-10	3.6704930512656677	1	0.93	1.4892589019913232e-5
IRF5	6.145509270585944e-9	3.653666406350668	1	0.698	2.0388956107022987e-4
GLDN	1.3640945085051088e-6	3.6500004912795525	1	0.93	0.04525656350867399
AC020703.1	7.814347640012959e-11	3.6491644070905913	1	0.349	2.592566116527099e-6
AIF1	1.7321161636451727e-11	3.6487700097978975	1	0.767	5.746641796125589e-7
AC244021.1	5.67653543563191e-17	3.636325297610645	1	0.814	1.883304161479599e-12
ITGAM	5.701611391561394e-7	3.635841601909042	1	0.907	0.01891623611378324
SPP1	1.000039887317679e-6	3.635485002563498	0.75	0.488	0.03317832334153863
RASL10A	1.846552787154264e-18	3.6320692027430255	1	0.698	6.126308181941703e-14
AC139749.1	7.133400650021269e-9	3.6319888563687446	1	0.326	2.3666483336575564e-4
HCLS1	1.4698229618534066e-8	3.628973412312982	1	0.93	4.876431640541047e-4
SPI1	3.0646573263743106e-16	3.6268729810952918	1	0.884	1.016761361171205e-11
DLEU7	3.2888596740088865e-8	3.6232053618318796	1	0.814	0.0010911449740459282
GAS2L3	7.951814068461744e-11	3.621141667856272	1	0.884	2.6381733534935528e-6
GALNTL6	4.956707170373331e-7	3.615494739600216	1	0.907	0.0164448673791476
MRC1	1.5832597722575636e-7	3.614778480070113	1	0.977	0.005252780946418919
EMILIN2	1.4639855807006525e-11	3.6097751103235867	1	0.837	4.857064961090555e-7
IFI30	1.0818570835210943e-11	3.6089584520121574	1	0.674	3.5892772459979345e-7
WDFY4	2.609528497101599e-10	3.6088360617157003	1	0.907	8.657632694833975e-6
AC138207.5	4.3678019615663944e-8	3.599462720911915	1	0.349	0.0014491056567888826
TLR7	2.9573738474636455e-14	3.5837993043277048	1	0.628	9.811679213730136e-10
C1QC	4.693527935496143e-10	3.545675304490114	1	0.86	1.5571717631595554e-5
FCGR2B	2.0620375784309155e-7	3.5335658617799526	1	0.814	0.006841222073960249
CD209	1.0922744952754462e-7	3.5231562687119866	1	0.558	0.0036238390929753477
LILRB3	1.3719896588154077e-12	3.5231126639372556	1	0.744	4.551850091051878e-8
RNASET2	4.2653354365143407e-14	3.5215297585401766	1	0.93	1.4151103377723629e-9
C1QA	1.798886127922046e-13	3.504407082680241	1	0.93	5.9681645066069715e-9
TMEM236	1.0890435685824561e-17	3.4906540090766756	1	0.837	3.6131198474860143e-13
AC007336.1	8.604850694665349e-19	3.4856493428281716	1	0.605	2.8548313149691225e-14
AC005162.1	1.265504238074339e-8	3.478811943236361	1	0.558	4.198563410659234e-4
C5AR1	4.474516109511907e-11	3.478737567665281	1	0.884	1.4845102096527653e-6
FAM177B	1.5380792187115991e-12	3.4733568426939185	1	0.837	5.1028854239194726e-8
CPVL	3.4107262471126523e-13	3.4722747100772784	1	0.907	1.1315766470045646e-8
CR1	1.0037724384792593e-7	3.4697178907872646	1	0.744	0.0033302158191426384
SLC8A1	7.013543041729391e-12	3.4678449194799015	1	0.93	2.3268831749545602e-7
MCTP1	1.656330831324665e-9	3.4617208335338865	1	0.953	5.495208799085841e-5
RNASE6	6.680011592201401e-10	3.4587710513997405	1	0.674	2.2162274459446586e-5
MILR1	2.5680429116793793e-8	3.4550291200070142	1	0.767	8.519995968078677e-4
ZMYND15	8.20091249034221e-9	3.4518018198166738	1	0.605	2.720816736920835e-4
CLDN7	7.661672001110324e-10	3.447687678520701	1	0.674	2.5419129198083725e-5
LRRC25	1.5751628249899218e-10	3.439072872268898	1	0.651	5.225917704469064e-6
C1QB	3.2348628848721844e-12	3.434065726825671	1	0.884	1.0732304593140446e-7
AIFM3	2.145688554840073e-12	3.4334461882971214	1	0.605	7.118750918392911e-8
IL18	5.187915567790369e-17	3.4156706150991027	1	0.907	1.7211947479258107e-12
HMOX1	9.409985614534115e-10	3.4086669810887353	1	0.884	3.1219509273339835e-5
AC025040.1	2.0653694719007966e-8	3.4061825234964074	1	0.651	6.852276296925273e-4
RNF144B	8.749655635263346e-9	3.4061186698735453	1	0.93	2.9028732501113207e-4
RUBCNL	1.497550466092997e-8	3.4049837296002403	1	0.86	4.968423181356737e-4
VNN1	2.093230575227469e-8	3.4013438242716294	1	0.628	6.944711079432174e-4
EBI3	1.7080962905688411e-10	3.3980208887959122	1	0.86	5.666951063220244e-6
SIGLEC10	2.0364408234650552e-10	3.3968368331719847	1	0.744	6.7562997200100135e-6
AC020922.2	7.020030819094317e-8	3.394709714321393	1	0.581	0.0023290356248509216
IGSF21-AS1	6.842210414838022e-7	3.390113704452358	1	0.512	0.022700401493308105
LAIR1	1.05989892427574e-17	3.38746785730702	1	0.907	3.516426661069623e-13
SIGLEC9	1.6837015359318154e-9	3.3743424175967527	1	0.837	5.586016585760984e-5
AC015688.4	1.0245092309798673e-9	3.37192425574883	1	0.744	3.3990142756219055e-5
LPAR5	2.060901785191603e-9	3.3690140128389325	1	0.814	6.83745385273018e-5
SLAMF8	7.748665111093752e-11	3.3687633748945465	1	0.651	2.570774623907574e-6
GPR34	4.51088544537629e-18	3.3653900599743634	1	0.86	1.4965764642124917e-13
PIK3AP1	3.733107410090996e-7	3.3577030808643715	1	0.953	0.012385330454458898
AC016292.1	6.592242532033546e-7	3.356753472530473	1	0.674	0.021871083048527695
ACP5	1.4833178325299584e-6	3.3472076985100694	1	0.605	0.04921203572984643
CFP	3.163445725731562e-11	3.3372355708905874	1	0.698	1.0495363884259603e-6
ARL11	4.965182774897107e-9	3.3360997436280426	1	0.791	0.00016472986892276131
HK3	7.299008613104426e-7	3.330691204422594	1	0.744	0.024215920875696555
PTGS1	1.2218553018253725e-6	3.322015276054108	1	0.744	0.04053749334866038
GAL3ST4	5.925197365366548e-11	3.3177029153439483	1	0.767	1.9658027299076597e-6
AC007448.3	6.649231691553938e-7	3.3084915446418695	1	0.698	0.0220601559830685
CXorf21	2.0957696717880256e-8	3.288875948485147	1	0.721	6.953135040091132e-4
LGMN	1.808685259374148e-15	3.2808779188070103	1	0.953	6.000675085025611e-11
FPR1	2.917242942406126e-8	3.2547960489700776	1	0.791	9.678536910020804e-4
CHN2	4.980009253958656e-7	3.2457390643873403	1	0.744	0.016522176701858633
MAFB	1.1641109446969427e-7	3.2441643803954907	1	0.86	0.003862170881221047
MS4A4A	3.336804291180292e-20	3.244081255516718	1	0.953	1.1070515596848854e-15
TMEM106A	9.581590974380392e-22	3.243616668874609	1	0.907	3.178884437570183e-17
SIGLEC5	4.85962597349444e-8	3.236764905994087	1	0.674	0.0016122781092262504
SAP30	3.08051251197011e-7	3.23444530880881	1	0.814	0.010220216360963234
FCGBP	2.2709273812676524e-7	3.232332045977202	1	0.907	0.00753425577283169
MNDA	1.242439827458284e-6	3.2274487291718534	1	0.721	0.04122042615558349
RHBDF2	1.1337929501694406e-10	3.22542940049701	1	0.93	3.7615848707771532e-6
RCN3	2.0446624725110952e-8	3.224754907253784	1	0.86	6.783576685050061e-4
RNF135	3.987383420749203e-41	3.2244639553809447	1	0.93	1.3228941975019631e-36
LY86	3.570633146533131e-7	3.219222732943223	1	0.837	0.01184628959025297
TLR1	4.0638455457578343e-14	3.2151615620764815	1	0.884	1.3482620367160767e-9
LGALS9	4.168263131106518e-9	3.21184264595348	1	0.884	1.3829046590072095e-4
P2RY12	1.5060645393614898e-11	3.2045135971501266	1	0.884	4.996670322239614e-7
CTSB	2.3825439711293925e-24	3.1885704671374024	1	0.953	7.904566133015986e-20
AC116667.1	2.747293354105672e-7	3.1875399271719296	1	0.628	0.009114695160916387
TNFRSF21	6.246479910978698e-7	3.1837379951158877	1	0.907	0.020723946400654027
SRGN	7.246976639056479e-7	3.1790106502516005	1	0.953	0.02404329439539768
GPR183	1.8235321607467347e-9	3.1782086934523814	1	0.837	6.049932649709442e-5
KYNU	2.357920327636699e-10	3.177189929081627	1	0.907	7.822872271000276e-6
HLA-DMB	2.0570455473513138e-9	3.1648663016393255	1	0.86	6.824660012447454e-5
TLR6	7.079268183475391e-22	3.146842642243088	1	0.791	2.3486888052316304e-17
CCDC200	1.6436787204694172e-15	3.1402284254598927	1	0.93	5.4532328909013853e-11
NFAM1	4.9443490730364534e-8	3.1304936322487866	1	0.814	0.0016403866919613042
KCNC3	2.787216704689797e-13	3.125141454248331	1	0.791	9.24714886114934e-9
MIR646HG	9.642942887343874e-14	3.1219170632657742	1	0.93	3.199239161734077e-9
DOK3	8.774401031583977e-7	3.1101478581576654	1	0.837	0.02911083030248616
TNFAIP2	6.05707565673356e-8	3.1068753956690096	1	0.93	0.002009555990634493
NCF2	6.365082473868284e-8	3.0960311226131143	1	0.837	0.0021117434123552807
PSTPIP2	4.765787904275861e-12	3.0908551886575935	1	0.93	1.5811454530016023e-7
GABRB2	3.027837150853037e-9	3.0873103319213744	1	0.907	1.0045455315385121e-4
AC007192.1	7.451155378049801e-16	3.085182911568715	1	0.837	2.4720698197755826e-11
LACC1	1.982551579886455e-15	3.08059001837647	1	0.767	6.577511376589291e-11
HNMT	5.798388998814773e-7	3.0803067236871366	1	0.907	0.019237315181367773
NRROS	1.297776372933996e-6	3.0599394965369955	1	0.907	0.04305632672483119
GSDME	2.705214789740888e-10	3.0541917789548285	1	0.791	8.975091107923345e-6
SH3TC1	1.333901606207689e-7	3.05054947066193	1	0.93	0.00442548535891525
AC004593.1	3.115056451492876e-7	3.0468712144659316	1	0.698	0.010334822789117914
AC004593.3	1.347843309202445e-10	3.031153519316792	1	0.953	4.471739746940952e-6
NLRC4	5.9098657215139605e-15	3.028940523059769	1	0.837	1.9607161504266867e-10
CASS4	6.055529647203655e-7	3.0099448692228226	1	0.93	0.020090430710527567
AL159163.1	2.7813588772024363e-10	3.0078210516508204	1	0.953	9.227714346894523e-6
ARRB2	7.3649590770217e-18	2.9786623111193284	1	0.907	2.4434724729834895e-13
TOMM40L	4.40855141517633e-7	2.973381630885293	1	0.698	0.01462625103013051
IER3	8.867586093318597e-7	2.964098623439922	1	0.814	0.02941999038180311
TNFSF12-TNFSF13	1.010386106968405e-12	2.9520602225611996	1	0.767	3.352157987089077e-8
AC066613.2	4.2894142356898236e-10	2.942250518337787	1	0.814	1.4230989609748127e-5
TMEM86A	1.197630491910697e-8	2.925193599475997	1	0.767	3.973378683012119e-4
AC025423.4	4.900018526558901e-8	2.9218646417182716	1	0.698	0.0016256791465564465
RNASEH2B-AS1	1.8742388088983104e-13	2.9058976112503676	1	0.814	6.218162096281924e-9
SAT1	2.8210169002342267e-10	2.9053158866071263	1	0.953	9.359287769907094e-6
AC092431.1	1.6671290833753977e-7	2.896513219456006	1	0.744	0.005531034159914557
AC037459.2	1.0030230944172039e-9	2.886508365768261	1	0.721	3.327729720347957e-5
AC008957.1	7.214004140304677e-8	2.873224812486136	1	0.907	0.0023933901536288826
JDP2	1.4955316940389283e-7	2.8565652960395598	1	0.953	0.004961725501312952
BCAT1	1.6704593287963427e-10	2.8511795772137747	1	0.93	5.542082915147626e-6
CD14	4.9474035939983714e-8	2.8510998702905233	1	0.884	0.0016414000903808396
LPCAT2	1.7649647770138489e-12	2.8438095614374865	1	0.86	5.8556236406988466e-8
FCHO2	1.7830800231548624e-13	2.8433986850343556	1	0.953	5.915724592820887e-9
TBC1D16	6.807197529652922e-10	2.8303383911575652	1	0.953	2.2584239244129498e-5
IL1RAP	9.284179261744171e-13	2.8209695292218466	1	0.953	3.080212153668864e-8
SLC2A9	6.765731850907725e-9	2.8085972985980074	1	0.93	2.244666856175656e-4
MARCH1	3.230192126170389e-11	2.7821649653274654	1	0.977	1.07168084169955e-6
SNX10	1.7806841477250122e-9	2.7718824391053998	1	0.907	5.907775796907273e-5
TYMP	1.2759186943267586e-8	2.7558826484970673	1	0.907	4.233115452167887e-4
AL390208.1	4.9052479911581085e-8	2.7477861789806797	1	0.86	0.0016274141260265256
LYVE1	1.3371669648795745e-10	2.7441103318416435	1	0.93	4.4363188393809645e-6
CD68	5.519498727478059e-15	2.699184045061054	1	0.86	1.8312040928153956e-10
TM6SF1	1.7043852675951975e-8	2.68189440143008	1	0.907	5.654639002300587e-4
SLC9A9	8.224093613657663e-9	2.6736953812586606	1	0.953	2.728507538203203e-4
HAVCR2	2.5441731063266466e-13	2.67060810199077	1	0.93	8.440803114859915e-9
AC096992.2	1.3844223709852092e-9	2.6703441410874564	1	0.791	4.5930981002176284e-5
LAT2	2.3361852343934297e-8	2.6609580064345564	1	0.907	7.750761752147082e-4
C9orf72	2.2993119050840405e-14	2.6365958727537806	1	0.907	7.628427107497321e-10
GPR82	1.124495600325897e-9	2.636021648945654	1	0.814	3.730739053201229e-5
ENTPD1	2.525990961386066e-7	2.633857882745359	1	0.953	0.00838048021259055
SFMBT2	1.468945074233493e-9	2.618222231857084	1	0.977	4.8735190727844597e-5
RENBP	3.1328321463628365e-10	2.610568709906399	1	0.837	1.0393797211987983e-5
MERTK	1.7572239368584731e-9	2.610417659259688	1	0.953	5.829941855315356e-5
TET3	8.599243215198552e-15	2.604165435715988	1	0.93	2.8529709215064235e-10
RGL1	1.2784713146494189e-8	2.6034524560279677	1	0.93	4.241584280612377e-4
AL392172.1	2.5592337154644833e-20	2.601408314395827	1	0.93	8.490769697796517e-16
SRGAP2B	4.567073941939084e-19	2.5786736907561227	1	0.953	1.5152181217171302e-14
CLN3	5.067639892407208e-10	2.5646870065073637	1	0.837	1.6812908871039394e-5
UNC93B1	2.4166188745344048e-12	2.5625718057345312	1	0.93	8.017616440042795e-8
TFRC	1.0359684635381258e-8	2.556698158430292	1	0.93	3.43703257148044e-4
DIRC3-AS1	8.419467986540174e-7	2.5545994039727886	1	0.837	0.027933268938944336
CSGALNACT1	6.8693986871976245e-12	2.547251658907893	1	0.953	2.279060402451556e-7
MIR181A1HG	3.2894381593946293e-14	2.541914168845179	1	0.907	1.0913368981423562e-9
COLGALT1	2.5129363023523404e-10	2.510292949866103	1	0.953	8.33716877031436e-6
SPRED1	1.8605776621765103e-8	2.505832231616991	1	0.953	6.172838509803008e-4
REL	1.789283674998819e-12	2.5052891758559506	1	0.953	5.9363064485435814e-8
MRVI1-AS1	2.0028076306478993e-8	2.5022762344487415	1	0.884	6.644714876200535e-4
NFKBID	3.700882797157702e-7	2.480392558004181	1	0.907	0.012278418856130109
DIRC3	5.974354192288373e-11	2.4782741364867884	1	1	1.9821114903755134e-6
UBR5-AS1	1.5105202769575192e-12	2.468704980052812	1	0.837	5.0114531228619614e-8
PLA2G15	3.364640263414012e-11	2.4664861948212886	1	0.884	1.116286700192867e-6
AC010422.3	4.6305184269546495e-9	2.4642435119609005	1	0.837	1.536267098510744e-4
CNPY3	9.248634025609728e-12	2.4531650702587267	1	0.884	3.06841931067654e-7
AC093152.1	3.037435642726115e-46	2.4517894306304724	1	0.953	1.0077300231872431e-41
CTSZ	8.413828295448736e-12	2.44834237698596	1	0.93	2.791455813581027e-7
MYO5A	2.0884429855908522e-11	2.4378732655914925	1	0.977	6.928827293294771e-7
AL138999.2	5.921452136437373e-7	2.4354600090944123	1	0.791	0.019645601753058274
ZNF846	1.227177409687924e-9	2.4156980730164594	1	0.953	4.0714064921216254e-5
PROCA1	1.1293465399487441e-6	2.409663126252647	1	0.791	0.037468330155879484
PAXBP1-AS1	4.890338102263516e-11	2.4075299841056665	1	0.791	1.6224674721879667e-6
ZKSCAN4	1.9532867769034654e-8	2.403623030608248	1	0.837	6.480419539732627e-4
SLC43A2	1.564936862167756e-8	2.4011054595017862	1	0.93	5.191991027613964e-4
AP1B1	4.388571525046578e-17	2.3997910957466844	1	0.953	1.4559963748647032e-12
LYN	1.3484053298288597e-6	2.3894744046856315	1	0.953	0.04473604362773208
GAA	2.5482660024029337e-17	2.378523402560017	1	0.93	8.454382116172213e-13
PLEKHG5	9.885489234975138e-9	2.3517926178804878	1	0.907	3.2797087634877015e-4
DMXL2	7.28637858208309e-12	2.348799746080675	1	0.907	2.417401822177707e-7
TGFBR1	6.005111288956709e-7	2.3461546521075656	1	0.907	0.019923157723371672
AXL	2.6709265331346846e-11	2.344650424907714	1	0.953	8.861332958980943e-7
ZNF710	6.622782777140286e-10	2.321562064738507	1	0.977	2.1972406419718327e-5
MKNK1	5.688031729535136e-27	2.29054137944461	1	0.953	1.887118286907872e-22
SRGAP2	3.4132598315343764e-19	2.2863286546257093	1	0.977	1.13241721430816e-14
E2F3	3.966949634836087e-14	2.282844636262491	1	0.953	1.3161148803495685e-9
PDGFC	3.203344196571424e-7	2.2825676742026295	1	0.953	0.010627735040965014
TMEM170B	3.330433600170541e-9	2.27264133222282	1	0.93	1.1049379555285803e-4
TBC1D12	1.5434556892066744e-10	2.2681143347551935	1	0.953	5.120722940080984e-6
MFSD1	1.1172406752052714e-8	2.266174058293398	1	0.953	3.706669388128529e-4
MGAT1	3.653767730576909e-7	2.256956994233	1	0.93	0.01212210519973501
CLN8	2.6936917076148916e-11	2.251989579890459	1	0.93	8.936860978353926e-7
GPR137B	1.707437726530071e-7	2.2485143226887394	1	0.884	0.005664766145308817
FUCA1	1.3881737518745389e-11	2.246532808928728	1	0.907	4.6055440565941575e-7
ATP6V1B2	1.4842386853803683e-15	2.2293124306471195	1	0.907	4.9242586864864476e-11
WLS	2.720520959565683e-13	2.2211883335822855	1	0.93	9.025872387551066e-9
SLC38A6	8.032181293251519e-21	2.2195076024752787	1	0.953	2.6648367876620564e-16
IL17RA	1.2116382331951908e-11	2.21836561950969	1	0.953	4.019852166271684e-7
TTYH3	1.2640369003611468e-9	2.204984540301883	1	0.907	4.1936952243281764e-5
DISC1	5.102102393203098e-7	2.2030320627994726	1	0.953	0.01692724510992992
ABHD11	2.8613784532052903e-7	2.1991108697890223	1	0.791	0.009493195294199192
RNF149	2.211291996492129e-16	2.193067498937885	1	0.953	7.336403456761937e-12
CNEP1R1	4.631732355911947e-8	2.192239451009713	1	0.837	0.0015366698437209068
EPB41L2	3.062643731985024e-7	2.1922177404449172	1	0.953	0.010160933109606715
MPP1	7.411225218327624e-14	2.1819205146370964	1	0.907	2.4588221906845557e-9
RBPJ	2.9747245157984205e-22	2.1768567814864634	1	0.953	9.86924352606442e-18
SRGAP1	3.067297481990349e-8	2.171370748318327	1	0.953	0.001017637285599938
BLVRA	8.173557798312659e-8	2.1679436127981115	1	0.86	0.002711741270746191
RNF130	9.415794287483703e-17	2.160493044695093	1	0.977	3.123878070758468e-12
ASAH1	3.4671432478264005e-11	2.156997783427612	1	0.93	1.150294115331365e-6
RAB20	6.939171924303939e-13	2.1565747300799387	1	0.93	2.302209069326318e-8
MVB12B	8.313122990008027e-7	2.1544021104927698	1	0.93	0.02758044814394963
PYGL	6.608687706402504e-7	2.1470371494230256	1	0.93	0.02192564320353159
BLVRB	8.19731900658822e-12	2.1403737441496675	1	0.93	2.719624526815774e-7
SPTLC2	1.8261962504226e-13	2.138969411468139	1	0.953	6.05877130002706e-9
IGSF6	1.4542276416637501e-7	2.137591006737869	1	0.814	0.004824691046747824
BMP2K	8.095522406431107e-7	2.136611478388907	1	0.953	0.026858514687816484
TPK1	6.192435833681795e-12	2.135197975922243	1	0.953	2.054464436540609e-7
IL13RA1	9.653938870724757e-13	2.135025519708629	1	0.953	3.2028872991403526e-8
PPT1	1.3170530116304472e-6	2.128039805275308	1	0.884	0.04369586776686335
PLXDC2	6.189613017488617e-16	2.1263457435170747	1	0.953	2.0535279108121986e-11
CTSS	5.77262702245604e-7	2.1251085110616668	1	0.953	0.019151844672402402
ZCCHC2	2.2411651483977284e-12	2.1144915126290313	1	0.93	7.435513612839144e-8
DNM1	2.866973575439622e-7	2.1123759105992224	1	0.93	0.009511758231236034
LRRK2	3.287472339939695e-26	2.106509379412583	1	0.953	1.0906846982217927e-21
