gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
FN1	5.886033629572088e-7	3.1931563222985067	1	0.886	0.019438626061661822
COL14A1	1.869143133524334e-9	3.1837427017925686	1	0.886	6.172845198464112e-5
EMC4	3.987727045984869e-9	3.1801723164899762	1	0.8	1.3169468569365031e-4
VASN	6.486538899387034e-8	3.173355716731187	1	0.886	0.002142179471522568
RABAC1	1.4959338619555747e-10	3.168269617607874	1	0.886	4.940321579108285e-6
LRP1	3.5262976175580923e-7	3.1473868112490524	1	0.943	0.0116455978819856
FSTL1	5.855847036234081e-12	3.1388919827498714	1	0.971	1.9338934837163052e-7
TMEM109	1.6149763325754623e-9	3.091788943573456	1	0.886	5.3334593383304645e-5
IRF2BPL	1.2163681308292575e-6	3.077346733991018	1	0.829	0.040170557520636224
PSMC5	5.999607269345502e-13	3.0680939858647123	1	0.886	1.981370300701352e-8
NBL1	1.1483950280483544e-6	3.0637349455304013	1	0.829	0.03792574580129691
BAG5	1.378223497849261e-8	3.059082297768852	1	0.829	4.5515831016471845e-4
PSENEN	5.575182474225557e-7	3.0201104554973157	1	0.8	0.018412040121129902
ACTA2	8.293640436956027e-7	2.968464678724788	1	0.914	0.02738974754304728
LRRC17	3.1733788856685564e-10	2.9610695809835548	1	0.8	1.0480083769920408e-5
ACP2	1.3408596367874047e-7	2.9487624742433534	1	0.829	0.004428188950490404
ICMT	5.060350369328613e-10	2.9362616346444077	1	0.857	1.6711807094707744e-5
ATRAID	1.1478075791613066e-08	2.9296085455251024	1	0.8	3.7906345301802155e-4
EMC6	3.0169006285831994e-7	2.9128388093451063	1	0.886	0.009963314325896016
TXNDC17	6.750084905275575e-7	2.886525196132727	1	0.857	0.022292155399672588
PPP2CA	3.3618230224763224e-9	2.883923417559486	1	0.886	1.1102420531728055e-4
SLC25A4	2.459791492421046e-7	2.880275734357674	0.667	0.886	0.008123461403720503
CKAP4	5.721184172941288e-16	2.87837153360017	1	0.886	1.8894210731138603e-11
LGALS3	8.10009740830981e-9	2.875503712070029	1	0.857	2.6750571690943147e-4
OMD	1.0530940763300686e-8	2.8515403833773516	1	0.886	3.4778431870800515e-4
CCDC43	2.991418160935833e-7	2.8354065166448175	0.667	0.8	0.009879158476490589
SYS1	3.5668847339628444e-7	2.827693307594976	1	0.857	0.011779636833912293
PRNP	4.742159649627028e-10	2.826875999588142	1	0.886	1.566098224289326e-5
SERPINH1	3.596987367722701e-7	2.817697302970976	1	0.886	0.01187905078190422
HSBP1	1.1778653584092094e-8	2.8077125152542153	1	0.857	3.889900346146414e-4
S100A6	1.1551792316371247e-12	2.8043718056614586	1	0.943	3.8149794124816043e-8
ATP5PD	5.1280711478141216e-8	2.8033282299467235	1	0.829	0.0016935454965656136
LGALS3BP	1.5678202981309354e-11	2.8030817532033634	1	0.829	5.177726534577414e-7
SGCB	4.3505196095826825e-9	2.7978496288193955	1	0.914	1.436759101064681e-4
CBX6	1.0922284037438918e-10	2.784684570967579	1	0.857	3.6070843033642026e-6
LLPH	3.0301696207934516e-8	2.7794611318607543	1	0.857	0.0010007135172670374
EHD2	2.3097808780278114e-10	2.7786689378193627	1	0.857	7.6280513496868475e-6
LTBP4	2.1411055924652512e-7	2.778246099784596	1	0.943	0.007071001219116492
MRGBP	7.450946233295041e-7	2.772147797818623	1	0.829	0.024606749935456872
SLC39A1	3.592616554542041e-8	2.7556970858449037	1	0.857	0.001186461617137509
NORAD	4.5816774086819905e-15	2.7509650040240037	1	0.943	1.5130989642172274e-10
ASPN	3.5116210204094517e-8	2.7499787559852	1	0.857	0.0011597128419902215
TUBA1B	1.4304055544558663e-8	2.746952905785688	1	0.914	4.723914343590498e-4
VKORC1	1.3409923214708787e-6	2.7431607868571453	0.667	0.886	0.04428627141657577
ZNF8	4.988080600009479e-7	2.7215147756865896	1	0.8	0.016473136181531307
ATP6AP2	1.9566102181422806e-10	2.7072746953463906	1	0.914	6.461705245414882e-6
EEF2	6.095856337296337e-18	2.7068036356526903	1	0.971	2.0131565553921155e-13
WNT2B	6.369555251318288e-8	2.702589323967695	1	0.886	0.0021035456217478646
CALR	1.512603251771747e-19	2.698731073011788	1	0.971	4.995372238976195e-15
TIMP2	7.539293696487113e-19	2.670887793408554	1	0.971	2.4898517432648692e-14
ECHS1	7.982415113724912e-9	2.6650087433669114	1	0.857	2.636192591307652e-4
CSTB	1.1062977611413043e-6	2.646488246310762	1	0.857	0.036535483561691576
PCYOX1	2.0970928018343138e-16	2.631421116864379	1	0.943	6.925648978057821e-12
AHNAK	1.0241211353149385e-10	2.6129167186362223	1	0.971	3.3821600493775842e-6
AC092069.1	3.5652650615581824e-13	2.601872688413155	1	0.943	1.1774287865795897e-8
CFL1	1.4886138458646585e-9	2.5972259393266537	1	0.886	4.916147225968035e-5
CBR1	1.2376381756904504e-7	2.595626693338238	1	0.857	0.004087300075217713
C1QBP	5.710662289198529e-8	2.5951535132424928	1	0.857	0.0018859462210078144
TAX1BP3	1.0543009867561764e-6	2.5916300310064067	1	0.857	0.03481829008762272
EMP3	1.3546491379922296e-14	2.574760069218468	1	0.943	4.473728778219338e-10
LGALS1	1.6345183310774884e-9	2.568671435959299	1	0.886	5.397996788383405e-5
CAVIN1	1.0842123111473936e-8	2.5632730046448633	1	0.914	3.5806111575642676e-4
HSP90B1	1.8054178337931815e-22	2.556226244821209	1	0.971	5.962392396101982e-18
SMARCE1	4.166682847252518e-11	2.5518233230061993	1	0.857	1.3760470103051441e-6
TRAPPC4	1.6366389600714285e-8	2.5514832626647665	1	0.857	5.405000165635892e-4
NEDD8	2.0329900200231136e-8	2.545151548378982	1	0.914	6.713949541126333e-4
PPIB	1.5557187956535376e-11	2.529634587150759	1	0.971	5.137761322645808e-7
NME1	7.344942850201272e-7	2.5158256110581547	1	0.857	0.024256673762789702
EXOSC7	1.385705071806878e-8	2.5144774877769867	1	0.971	4.5762909996422145e-4
EID1	5.909513011408941e-15	2.5129053740679037	1	0.943	1.9516166720178028e-10
BEX3	5.201197492758836e-8	2.5125456550327447	1	0.886	0.0017176954719836056
AC093503.2	8.069007130937505e-10	2.506742181955009	0.667	0.857	2.6647896049921112e-5
NDUFS5	3.2596986923539045e-9	2.4816555057045457	1	0.886	1.0765154931498769e-4
H2AFJ	9.807892811035696e-8	2.4792087326499983	1	0.914	0.0032390566008445388
RPS6	1.6790376361661203e-12	2.4705488560050823	1	0.914	5.545021793438612e-8
PLTP	1.3265995095726966e-7	2.4420345960452114	0.667	0.886	0.004381094880363831
TOMM20	9.862661804516046e-12	2.428030468356486	1	0.943	3.2571440609414244e-7
TPM2	7.044962507048286e-10	2.3906700869219852	1	0.914	2.3265988679526965e-5
C18orf32	2.3642963891557188e-7	2.38863779793843	1	0.914	0.007808088825186761
NDUFA4	1.2304027002705331e-8	2.386064726321905	1	0.857	4.063404917643436e-4
RPS27A	6.955366916265693e-13	2.3760930559304927	1	0.971	2.2970099240967452e-8
PPP1R14A	8.164291175954043e-7	2.3731284849356853	1	0.857	0.02696257160858823
PTMA	1.9194253199409272e-10	2.3417570203731612	1	0.971	6.338902119104912e-6
KDELR2	2.606637269452206e-7	2.3415895026553204	1	0.886	0.00860841958236591
UQCR10	4.09559559175745e-9	2.3401673774588203	1	0.886	1.3525704441778977e-4
ACTG1	1.1457245555685754e-15	2.339734405742985	1	0.971	3.7837553447652206e-11
RPL35A	5.75398712538499e-14	2.3373083892591335	1	0.943	1.900254248158393e-9
CALM2	9.27618627699424e-15	2.335280055814341	1	0.914	3.0634605179773475e-10
RPL4	6.76218126046827e-12	2.3279715991291194	1	0.914	2.2332103612696462e-7
SNRPB2	4.550310247199285e-8	2.3273716507437583	0.667	0.857	0.001502739959137564
RPL15	2.7543976015146006e-13	2.3273097675927494	1	0.943	9.09639807900197e-9
MYL12B	1.0649640828495862e-6	2.3171915728998957	1	0.914	0.035170438836107584
TMEM14C	5.882914854033622e-7	2.3147575957194637	1	0.857	0.01942832630544604
GAPDH	7.8913583181517e-9	2.30563854507276	1	0.886	2.606121084569599e-4
KDELC2	8.916864678323477e-7	2.301788039256081	1	0.886	0.029447945600163283
BZW1	1.0389894887606365e-6	2.293958290488713	1	0.886	0.03431262786632002
HSPA5	6.141498383723795e-11	2.292790923831288	1	0.943	2.0282298412247835e-6
RPL14	1.7950250525752846e-11	2.2889118289014547	1	0.943	5.928070236129877e-7
ELOB	2.0411440513686828e-8	2.2876898810668536	1	0.914	6.740878229645075e-4
REXO2	2.8934703915253734e-8	2.2794250199768853	0.667	0.914	9.555685968012545e-4
TKT	7.608714731841114e-10	2.276365435121628	1	0.943	2.512778040190528e-5
RPL26	8.010595767688316e-8	2.2753900838063257	1	0.943	0.0026454992522790665
RPL7	6.953100689338655e-11	2.274819064506949	1	0.943	2.296261502654091e-6
C6orf48	6.031725348575835e-8	2.2742589104884376	1	0.914	0.0019919772963671693
COX8A	9.51344914754998e-9	2.267996633814714	1	0.857	3.1418165809783807e-4
AC093512.2	1.697839905706999e-10	2.2658588334428784	1	0.943	5.607116288597364e-6
DIMT1	1.402691710299046e-6	2.2646978705779786	1	0.886	0.04632389373262599
TMED9	9.88971254423002e-12	2.261770145349968	0.667	0.886	3.2660775677319645e-7
ITGB1	3.945296076565639e-11	2.2595948028507884	1	0.971	1.3029340292858024e-6
SLC39A7	2.271534192564549e-9	2.256425369040246	1	0.886	7.501741670944423e-5
RPL18	6.900832446872168e-13	2.240731207304674	1	0.971	2.2789999155795336e-8
HNRNPA1	1.7960170525714133e-8	2.2372765174944664	1	0.914	5.931346316117093e-4
PIGT	2.197592392628241e-8	2.233662913458223	0.667	0.857	7.257548876654766e-4
RPS11	3.830295958840196e-15	2.227970840544491	1	0.971	1.2649552404069747e-10
SET	8.902508093011708e-9	2.218641634469674	1	0.914	2.9400532977171163e-4
NPM1	9.68860674360958e-11	2.2167984073156215	1	0.971	3.1996623770770637e-6
KDELR1	1.6615123712686696e-8	2.215972775177538	1	0.943	5.487144606114782e-4
ITPRIPL2	1.3541231181961833e-6	2.215210743037234	1	0.914	0.044719915978428955
RPS15	2.3831641967689127e-12	2.213949693587733	1	0.914	7.870399759829333e-8
UBL5	1.4141136604050411e-6	2.2130301084382697	1	0.914	0.046701103634876485
METTL7A	1.6668717268293974e-10	2.2062893183589805	1	0.943	5.504843877854085e-6
COX7A2	1.1342716550352052e-8	2.2029738313636678	1	0.943	3.745932140753765e-4
RPL17-C18orf32	1.3452100344830579e-11	2.2011967339272775	1	1	4.442556138880299e-7
DSTN	2.392502824180246e-13	2.1832789796590406	1	0.943	7.901240576855263e-9
RPS21	2.937693129257823e-9	2.179712009667286	1	0.943	9.70173155937396e-5
EEF1A1	5.863782197460034e-13	2.174205503359043	1	0.971	1.936514070711176e-8
RPL36AL	1.5633440961509103e-7	2.173546277857624	1	0.914	0.005162943877538381
HSPA8	2.978418960981568e-7	2.1680871787311102	1	0.914	0.009836228618641628
FKBP14	1.292271919322518e-6	2.158652633947582	1	0.943	0.042677280135626154
RPL9	1.1718262053106445e-11	2.1348919814937872	1	0.971	3.8699560430384035e-7
RPS25	1.577110312273641e-11	2.1303767424822224	1	0.943	5.208406806283699e-7
GSTP1	8.6145554000865e-8	2.1283932320715504	1	0.886	0.0028449569208785666
SYS1-DBNDD2	2.987976065019777e-8	2.1250427806202516	0.333	0.886	9.867790954727815e-4
GTF2F1	5.023208261810608e-7	2.1229891591637804	1	0.914	0.01658914528462953
ACTB	4.0166893486943767e-14	2.122181380158899	1	1	1.3265116574063179e-9
LAPTM4A	2.8841201814405554e-15	2.12191215515795	1	0.971	9.524806899207434e-11
FKBP2	2.8311745844003787e-12	2.115481426734562	1	0.971	9.349954064982251e-8
IMPAD1	1.7305208302428215e-8	2.1131111371764097	1	0.943	5.715045041876918e-4
RPS4X	1.6175310598530177e-9	2.1067534834138777	1	0.943	5.341896325164591e-5
CRLF1	3.950107014001568e-11	2.0994012087448484	1	0.971	1.304522841374018e-6
CD164	9.64179654028808e-10	2.0993674018444377	1	0.943	3.1842033074301386e-5
RPL18A	3.2111332668032984e-8	2.0935010400683027	1	0.886	0.0010604767613617892
ITM2B	5.408206558567616e-10	2.0914407912814275	1	0.971	1.7860602159669555e-5
RHOB	3.189317275467168e-7	2.0846148796978765	1	0.943	0.010532720302230323
EEF1G	1.547390626005016e-9	2.08278067450728	1	0.971	5.110257542381565e-5
RPL12	4.77096946656534e-13	2.076341324143843	1	0.971	1.5756126663332034e-8
RPS20	2.881200308989603e-9	2.0690763233133644	1	0.971	9.515164020438164e-5
ENO1	2.188909528574904e-10	2.0602853296939583	1	0.971	7.228873718118621e-6
RPL8	3.1441102139783196e-11	2.054862402408303	1	0.971	1.03834239816634e-6
RPL10A	3.013053802745689e-9	2.044530106386157	1	0.943	9.950610183567639e-5
NME1-NME2	1.5525887259425792e-7	2.0360516177745436	1	0.886	0.005127424267425368
RPL37A	2.1653590156814667e-11	2.031532467669435	1	0.943	7.151098149288044e-7
CRTAP	1.1291692371475023e-6	2.0253781376211384	1	0.914	0.03729081405679627
UQCRQ	2.180831869660196e-7	2.0163535028236943	1	0.914	0.007202197249552797
NPC2	1.2322673183280905e-8	2.005727205639646	1	0.943	4.069562818778519e-4
RPL13A	3.5623436778495484e-12	2.0044634547116824	1	0.971	1.1764639996098134e-7
RACK1	2.1081478244956442e-10	1.9882575838078032	1	0.971	6.962158190396865e-6
ATP5PB	1.363124702123212e-6	1.986461252364629	1	0.943	0.04501719328761907
NFE2L1	5.2364065542994396e-12	1.9784533604990453	1	0.971	1.72932326455739e-7
RPS13	4.52463433341582e-9	1.9731637930369588	1	0.971	1.4942604886105748e-4
RPL7A	1.4466229238719314e-10	1.9718442764950304	1	0.971	4.7774722060870536e-6
RPL19	3.406705703216148e-9	1.9715356176169065	1	0.943	1.1250645584871329e-4
NACA	1.3907074827333998e-11	1.9673462519119393	1	0.943	4.5928114617270525e-7
BSG	1.6337516305865005e-8	1.9650372789211257	1	0.914	5.395464760011918e-4
KDSR	3.5756319135285556e-9	1.9632610922772327	1	0.914	1.1808524394428055e-4
RPL36A	8.13481227212395e-9	1.961756195380111	1	0.971	2.6865217528689343e-4
RPL24	2.8539569199211822e-11	1.9559467510729056	1	0.971	9.425192728039704e-7
RPS16	1.1122648308605433e-9	1.954750799396136	1	0.971	3.6732546039169446e-5
RPS23	1.540743824291296e-9	1.9422596023004777	1	0.971	5.088306479722005e-5
RPS18	2.9120536345792628e-12	1.9377796808493057	1	1	9.617057128198015e-8
PSAP	4.3925295014828e-13	1.9336539394746508	1	0.971	1.4506328678646948e-8
NUCKS1	1.0662788677177754e-18	1.931184911050949	1	0.943	3.521385960637953e-14
LAMB2	5.512299841589827e-7	1.9212618565153432	1	0.914	0.018204370226850404
RPL6	2.1695325859296475e-9	1.9111666542541474	1	0.943	7.164881365032661e-5
CALU	1.8694701155039966e-12	1.9049990884424162	1	0.971	6.17392505645195e-8
AC098588.1	8.538754445126207e-8	1.9049133903918205	1	0.943	0.00281992365550293
RPS14	4.676272373569757e-10	1.9011626252136142	1	0.971	1.5443389513714124e-5
RPL32	3.0071600911283885e-9	1.8888548578468614	1	1	9.931146200951504e-5
SSR1	4.9802026949565415e-9	1.8875104213350782	1	0.971	1.644711940009398e-4
PLXNB2	3.0694312782663013e-7	1.886496892782287	1	0.914	0.01013679679647446
TMBIM6	3.1228374522670494e-11	1.8846199256983769	1	1	1.031317068611193e-6
TLN1	2.8634837231923506e-8	1.884041050271764	1	0.914	9.456654995842737e-4
RPL5	8.420712767654409e-12	1.8797118030647857	1	0.971	2.7809403915178683e-7
UBB	9.353468192995152e-7	1.8787395106120024	1	0.914	0.03088982870736649
RSL1D1	7.340078840182227e-8	1.876647173948817	1	0.914	0.0024240610369701807
EIF4G2	4.0088054620408295e-9	1.8752203952300497	1	0.971	1.323908003838984e-4
NFIX	4.0733736127972517e-7	1.8593831978299402	1	0.971	0.013452316356262924
RPLP2	2.508025781979475e-10	1.8583236620058905	1	0.943	8.282755144987216e-6
TMSB4X	9.693197794972561e-8	1.8581746608246843	1	1	0.0032011785717896883
RPL28	9.054109542716185e-10	1.857747008348952	1	1	2.99011967648202e-5
RPS12	1.214833672994467e-7	1.8568028470964573	1	0.971	0.004011988205064227
RPL38	2.612743442775945e-8	1.8547180768754248	1	1	8.628585219767559e-4
LEPROT	2.5803954264319545e-7	1.8524902155990917	1	0.943	0.00852175589579153
SPARC	1.2639949224462902e-7	1.8520344434727765	1	0.971	0.004174343231378873
RPSA	5.755904737716257e-7	1.851311190559838	1	0.914	0.01900887539630794
RPL30	2.1788188920633837e-10	1.8488651781903944	1	0.971	7.1955493910393244e-6
RPL11	1.8381339092560945e-9	1.8442043859582946	1	0.971	6.070437235318252e-5
RPS27	4.274535104258377e-10	1.8417553434034886	1	1	1.411665218181329e-5
ATL3	2.158464453337949e-7	1.8369787428637085	1	0.971	0.007128328857148577
ZFP91	1.8428874856296856e-8	1.8337945253083772	1	0.914	6.086135921292037e-4
AC093110.1	6.414192688130736e-8	1.8273777186218754	1	0.943	0.0021182871352551755
RRBP1	2.753854306317032e-8	1.8249800914153353	1	0.943	9.094603846611999e-4
RPL23	2.0622118064747456e-10	1.8239323349473442	1	1	6.810454490882847e-6
TOMM7	4.5999569408901625e-9	1.8214717436016987	1	0.943	1.5191357797289762e-4
TPT1	6.8271668908112305e-15	1.8203573984335653	1	0.971	2.2546718656904087e-10
RPL21	2.471680911866661e-7	1.8110640404157916	1	0.971	0.0081627262114396491
EIF1	4.063925532938691e-9	1.8110463512326398	1	0.971	1.3421114072530027e-4
RPS8	9.970421978123498e-13	1.8077589726508418	1	1	3.2927318582752854e-8
ARL6IP5	9.807948585089913e-9	1.8028194300103133	0.667	0.943	3.239075020225944e-4
RPL13	1.0339273445659705e-8	1.7894028930068306	1	0.971	3.414545055429118e-4
MYL6	9.225455330690358e-13	1.7823815648636803	1	0.971	3.046706622960491e-8
TRAM1	1.2853362021310823e-8	1.7812765918295623	1	0.943	4.2448228075378996e-4
SSR3	6.740150387320488e-8	1.7635603118813468	1	0.943	0.002225934665412591
RPS24	5.2322672629905664e-09	1.7628426872843606	1	0.971	1.7279562636026346e-4
UBA52	1.6476311124194626e-8	1.7623181155897094	1	1	5.441301748765275e-4
RPS17	1.2185038135668213e-7	1.762144524152179	1	0.914	0.004024108844304428
HSP90AB1	8.338282656276953e-10	1.7600964534680723	1	0.971	2.7537178472354636e-5
SERINC3	5.9083999334228406e-8	1.7594191340097738	1	0.943	0.0019512490780128932
SCUBE3	3.8035876019549756e-8	1.7406042155413222	1	1	0.0012561348055456307
MYL9	1.8516737404849163e-8	1.726119500139301	1	0.943	6.115152527951436e-4
APOE	7.841813564445282e-8	1.719703925932086	1	0.971	0.0025897589296580547
MXRA7	3.262926429393015e-9	1.7191961495778596	1	0.943	1.0775814533070432e-4
RPS15A	1.4282961322985876e-7	1.7149357111214876	1	0.971	0.004716947976916085
RPL34	3.3081665824821997e-10	1.7124258510741655	1	0.971	1.0925220138647465e-5
CTSD	6.021641603744778e-7	1.7064220961345085	1	0.943	0.01988647139636713
RPLP0	7.128872427497111e-7	1.701868362987377	1	0.971	0.023543101191809208
PFDN5	2.604217045712732e-7	1.6893611163652889	1	0.886	0.008600426793466297
UBC	6.122552903183651e-7	1.682171436879679	1	0.971	0.02021973096276401
RPL41	1.4035850129031638e-11	1.677450805163243	1	1	4.6353395051126983e-7
