gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
STT3B	8.028814584571385e-7	1.2645633138327952	1	1	0.026637198147232484
ATG5	4.332883630963819e-12	1.2643349269579938	1	1	1.4375208022448663e-7
ZMIZ2	4.08652787470228e-7	1.2639903581269498	1	1	0.013557873529899754
CDK19	8.684047004014295e-7	-1.2550213426531518	1	1	0.028811062745218226
EIF2A	8.742238139989125e-7	1.2484641506395358	1	1	0.02900412347704192
GOSR2	1.1167390199931053e-6	1.2458276674100608	1	1	0.037050050466311255
KIZ	7.646984631649736e-9	1.22797578887762	1	1	2.537040091242433e-4
SCFD1	7.166180972968281e-8	1.2226991937555864	1	1	0.002377523861401687
IDE	1.0164093833502593e-9	1.2054789140286837	1	1	3.372141411141155e-5
ARFGEF2	2.0465842165279658e-14	1.1965250462329466	1	1	6.789952455174832e-10
TCF25	2.0613741639951307e-10	1.1649167304659664	1	1	6.839021063886645e-6
SRP72	3.197159571540066e-7	1.1559456041603884	1	1	0.010607216310498477
YAF2	4.077249841392483e-9	1.1558552383713232	1	1	1.352709179878784e-4
ASXL2	2.460485400907189e-11	1.0654486552417992	1	1	8.163152414589781e-7
ZC3H11A	5.734078993223506e-7	1.0597079551512298	1	1	0.019023953875817626
AP3D1	9.73820263424974e-9	1.055159391597602	1	1	3.2308434879650363e-4
ACBD3	1.4271514532214321e-7	1.0446794562796393	1	1	0.0047348603763527454
DAGLB	7.447987633210562e-8	1.0359072621251075	1	1	0.0024710188570702682
NRDC	8.788029825716857e-9	1.0058984513467666	1	1	2.9156046552780815e-4
AL449266.1	7.095630263597913e-9	0.9713928719615662	1	1	2.3541172525538796e-4
UBE2G1	1.64602373468439e-9	0.966105293426121	1	1	5.4610129445624007e-5
S100PBP	7.122639327457077e-7	0.824876313648106	1	1	0.02363078049670434
USP48	2.7728213902586477e-7	0.8065600267074953	1	1	0.009199389526461115
NFX1	3.96573319126005e-7	0.7164196887241537	1	1	0.01315711300864347
MCPH1	9.233001022476934e-7	0.6745175562153947	1	1	0.030632327492271724
