gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MYO6	4.590962256234015e-7	3.191694950106002	1	0.938	0.015231435477507592
TNFAIP6	7.839388279948121e-10	3.188066121921326	1	0.844	2.600873849638388e-5
MID1	6.892669733886821e-13	3.18061488013214	1	1	2.2867810376116304e-8
AL137024.1	5.965956754994909e-9	3.16958038586466	1	0.781	1.979325472604661e-4
ZNF703	1.4721438115552482e-8	3.1687346046894316	1	0.656	4.884131523596847e-4
CTGF	8.283251900499824e-7	3.1409401589236454	1	1	0.027481344830288267
HIC1	5.517156780490818e-8	3.1308189603598358	1	0.75	0.0018304271050634388
CYSLTR2	3.461815794206521e-10	3.1223664641823348	1	0.688	1.1485266260438976e-5
CD248	2.1029045618013685e-8	3.1207576970056	1	0.625	6.9768064646884e-4
LINC00310	1.901859897635662e-7	3.1198531421590983	1	0.75	0.006309800582385836
MEG3	2.7805476149873572e-8	3.1138672295319103	1	0.938	9.225022822243555e-4
PODN	2.8878179201599427e-7	3.101232506160202	1	0.844	0.009580913513714642
NTRK2	3.7306994899114307e-7	3.098809080917396	1	0.875	0.012377341697679154
NCAM2	3.6550509616513467e-8	3.094797057753805	1	0.938	0.0012126362575470672
ST5	3.3245823224747462e-9	3.094261115162258	1	0.969	1.1029966771274466e-4
FRMD6	7.191218446887575e-9	3.084496536785334	1	0.969	2.3858305441238907e-4
ATP4A	1.5475128519825898e-7	3.084216629896542	1	0.594	0.005134183389022638
AC022915.2	3.988232330392045e-9	3.0688163657902834	1	0.969	1.3231758402541688e-4
PDLIM7	3.3614734778652554e-10	3.050477118979871	1	0.906	1.1152360557513558e-5
MXRA5	7.148824873578371e-10	3.043201736038734	1	0.781	2.3717656283070962e-5
AL117190.1	1.5440740925121085e-7	3.037660674721148	1	0.812	0.005122774616727423
THSD4	1.2487877487820253e-6	3.0326423049096043	1	0.969	0.04143103114134125
SEMA5A	3.935653850281341e-8	3.0301593853372997	1	0.969	0.0013057318779078407
AL356289.1	2.0372094683777045e-7	3.029807323065459	1	0.75	0.00675884985323671
KIAA1755	1.9036079678374967e-8	3.018979045127564	1	0.844	6.315600154894463e-4
COL5A3	1.1348697861502205e-6	3.0164455830264307	1	0.906	0.037651574895105865
TEAD3	4.076456848654511e-9	3.004811161237553	1	0.75	1.352446088678107e-4
TRO	1.3338348310675514e-6	3.00380048384224	1	0.562	0.04425263819032815
ARHGAP6	4.025977920845147e-7	2.977413288561281	1	0.969	0.013356986947987943
TRPC6	5.378994704758874e-8	2.94688403659185	1	0.969	0.0017845890731978517
SETBP1	7.129565382852622e-10	2.942393054751494	1	1	2.3653759070690146e-5
RAB34	1.7711977864975325e-11	2.9361567955893793	1	0.906	5.876302896262864e-7
ACTA2	9.136137336008769e-10	2.922145106879122	1	0.844	3.0310962839676294e-5
ADAMTS17	2.3865275866759865e-9	2.9020679670992817	1	1	7.917782574314921e-5
MAMDC2	2.5710896093664876e-7	2.8762464013361573	1	0.969	0.008530103996995195
NLGN2	3.852258073341518e-8	2.8746738273452186	1	0.781	0.0012780636609925156
COL14A1	1.6609546781601905e-7	2.8582457015583884	1	0.969	0.0055105493357320645
EFHD1	7.951207597379135e-8	2.822244082445441	1	0.938	0.0026379721445824755
RAB40A	5.151904751253033e-7	2.816561669694881	1	0.75	0.017092474393232186
GPM6B	1.2595438977138827e-7	2.813973662539231	1	0.969	0.004178788789445349
SERPING1	3.1320853798889955e-7	2.806614053076361	1	0.906	0.01039131966485772
TRNP1	1.489223772731353e-6	2.8022348198339397	1	0.625	0.0494079771079081
COL5A1	6.077844330020633e-10	2.7977032715183494	1	1	2.016446413370945e-5
TREX2	4.577961863343505e-17	2.7943742950237658	1	0.938	1.5188304074014745e-12
LINC02478	4.391160069231073e-11	2.789428524265441	1	0.75	1.4568551761687931e-6
PLXNB1	9.755003159230726e-7	2.7815937391193835	1	0.844	0.03236417398137978
DLG5	2.049163563528178e-9	2.780437707547203	1	0.969	6.798509954717437e-5
KCNE4	1.242709322074828e-6	2.7627073880649116	1	0.969	0.04122936717847657
FAS	4.82665200907528e-7	2.7317001751925125	1	0.812	0.016013383370509057
LGALS3BP	8.836732407973814e-12	2.715694620205209	1	0.844	2.9317627109934723e-7
SLC6A6	7.10014661593503e-9	2.701708943157022	1	0.938	2.355615642768765e-4
TRAM1	3.725380934095921e-9	2.666389510408578	1	1	1.2359696325050037e-4
PLEKHH2	1.0233450765956298e-6	2.659497837443171	1	0.875	0.03395151960621321
TMEM64	7.434927222889459e-10	2.6581783348480506	1	0.969	2.4666858047380358e-5
OLFML1	1.4948976893832384e-6	2.644622162193147	1	0.719	0.0495962206406677
SYTL4	8.025136107199119e-8	2.636683760704372	1	1	0.002662499406285452
