"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","pct_diff"
"SPON2",1.91670183276766e-11,0.954849023826288,0.326,0.235,6.35904167057326e-07,0.091
"SORBS1",1.19432630481399e-11,-0.954178633313906,0.1,0.215,3.96241638148139e-07,-0.115
"PARD3",3.27236435197639e-13,-0.949170740116921,0.115,0.242,1.08567232105521e-08,-0.127
"RBM47",5.76828101038908e-14,-0.948911955034567,0.124,0.261,1.91374259081678e-09,-0.137
"ARHGAP35",1.9116204027097e-13,0.948372128677641,0.35,0.28,6.34218301006996e-09,0.07
"PDE3B",1.35445757513577e-41,-0.947169938552004,0.323,0.629,4.49368389702793e-37,-0.306
"APBB2",3.74954233831242e-11,-0.946637940649526,0.113,0.228,1.24398566158191e-06,-0.115
"CYTH4",1.47563478077711e-11,0.942072161826172,0.276,0.234,4.89571351218422e-07,0.042
"ABLIM1",5.24085249973453e-19,-0.937653256349332,0.202,0.39,1.73875763383693e-14,-0.188
"DLC1",1.82913083408728e-12,-0.935490489508129,0.134,0.263,6.06850736825138e-08,-0.129
"SRSF7",4.57264692613564e-09,0.935028075656902,0.206,0.178,0.000151706707068402,0.028
"STK39",6.52323288748087e-20,0.931718103964841,0.454,0.379,2.16421297507953e-15,0.075
"NCALD",7.29402213239808e-13,0.931587418290847,0.365,0.288,2.41993772286571e-08,0.077
"FAM117B",5.80393444292751e-13,-0.930514946240155,0.134,0.269,1.92557133013006e-08,-0.135
"LMBR1",1.41721348238395e-22,-0.912436658522604,0.216,0.427,4.70188917050524e-18,-0.211
"NAV2",1.30367058048213e-18,-0.910989522447933,0.159,0.333,4.32518788486555e-14,-0.174
"PAM",1.11074100523221e-18,0.909494230982076,0.384,0.334,3.6851054330589e-14,0.05
"PRKACB",5.41554794433029e-10,0.905067943220332,0.275,0.235,1.79671634149046e-05,0.04
"CARMIL1",1.47146062509561e-14,-0.903301907175546,0.115,0.251,4.88186491587969e-10,-0.136
"TTC13",6.65525296808021e-09,0.901242097599917,0.232,0.204,0.000220801327721997,0.028
"AFF3",7.19488576013269e-31,-0.900455226127872,0.327,0.59,2.38704724863922e-26,-0.263
"FYN",1.04814203271943e-40,0.897985473453156,0.796,0.721,3.47742082195327e-36,0.0750000000000001
"DOCK4",6.94689600125039e-10,-0.897485471755383,0.13,0.243,2.30477168633484e-05,-0.113
"ANK3",6.78285586362892e-28,-0.894885930630916,0.376,0.616,2.25034808987617e-23,-0.24
"AC009554.1",1.93201749843229e-08,0.893416484968692,0.225,0.198,0.000640985445454881,0.027
"FAM129A",1.91714270552729e-14,0.890374792650437,0.448,0.358,6.36050435412788e-10,0.09
"TNS3",4.45099964731557e-10,-0.889956760390775,0.146,0.265,1.47670815298989e-05,-0.119
"DENND1B",4.59485541163944e-14,0.889482341974475,0.306,0.283,1.52443517991962e-09,0.023
"LINC01550",6.70459209636641e-17,-0.888829087318642,0.098,0.235,2.22438251981148e-12,-0.137
"KCNMA1",1.5776621823921e-11,-0.887823617378388,0.146,0.274,5.23420982252226e-07,-0.128
"MIR4435-2HG",3.14876534935439e-08,0.887451082627002,0.255,0.199,0.00104466587995531,0.056
"RCOR1",5.85121866264675e-12,-0.886607241681404,0.145,0.276,1.94125881570631e-07,-0.131
"RAB27A",9.74989065734204e-13,0.884605091970885,0.354,0.284,3.23472122338637e-08,0.07
"SLC7A6OS",1.02965277126774e-14,-0.884088062030166,0.147,0.296,3.41607899923499e-10,-0.149
"DIP2C",1.95782842469231e-13,-0.881613737576924,0.099,0.223,6.49548736460167e-09,-0.124
"PDZD2",2.44234483319216e-10,-0.880768936504527,0.16,0.284,8.10296745308163e-06,-0.124
"ARAP2",2.5351434109277e-17,0.880671281070649,0.383,0.331,8.41084529443483e-13,0.052
"RABGAP1L",2.60467217714284e-47,0.878651408343123,0.829,0.76,8.64152088210679e-43,0.069
"SYTL3",1.0588558000673e-28,0.877464902147707,0.655,0.589,3.51296588788329e-24,0.0660000000000001
"RAB31",6.21363450629797e-12,-0.875450247078895,0.15,0.281,2.06149752015448e-07,-0.131
"AC008878.3",2.33766006030975e-34,-0.873410318911409,0.46,0.722,7.75565478208966e-30,-0.262
"RFX3-AS1",1.47497521936315e-11,0.869330898901834,0.264,0.238,4.89352528528113e-07,0.026
"KAZN",8.78026733798183e-19,-0.863046543952165,0.223,0.413,2.91302929472223e-14,-0.19
"JAZF1",1.58623845386134e-17,0.863011978372402,0.482,0.395,5.26266331837576e-13,0.087
